Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
48676,"Hundreds of thousands of trees lost in Bear Valley Springs, California",10/30/2019,02/12/2018, ,"Nearly 1,000 tree seedlings were given out by firefighters from Kern County’s Station 16 in Bear Valley Springs to begin to replace the hundreds of thousands of trees lost in recent years to drought and bark beetles.  ""In some places, 100 percent of the trees are gone,"" stated Kern County Fire Department forester Jeff Gletne. ""It went from beautiful to a pretty naked area."" Bakersfield.com (Calif.), Feb. 21, 2018",Plants & Wildlife,"Kern County, CA, Bear Valley Springs, CA",
44092,California's State Water Project estimate at 20 percent of allocation,02/01/2018,01/30/2018, ,"The California Department of Water Resources announced that customers of the State Water Project would receive 20 percent of their requests, but the estimate could be revised upward as the snowpack deepens.  The initial allocation announced in December was 15 percent. Lake County News (Vacaville, Calif.), Jan. 30, 2018","Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
48678,Fewer days of tule fog in California's San Joaquin Valley,10/30/2019,01/15/2018, ,"Drought has reduced the number of days when the San Joaquin Valley is shrouded in tule fog, reducing the number of school fog delays and closures. Bakersfield.com (Calif.), Jan. 15, 2018",Society & Public Health,"Fresno County, CA, Fresno, CA, Kern County, CA, Bakersfield, CA, Kings County, CA, Madera County, CA, Merced County, CA, San Joaquin County, CA, Stanislaus County, CA, Tulare County, CA",
43965,"Irrigation needed in the Sacramento, San Joaquin valleys in California",01/10/2018,12/15/2017, ,"Farmers in the Sacramento and San Joaquin valleys began irrigating in December to make up for the dry start to the water year, which began in October.  Farmers typically do not need to start irrigating until mid-May.  Given the dry conditions, two irrigation districts, the Modesto Irrigation District and Turlock Irrigation District, were considering offering a winter allocation. Ag Alert (Sacramento, Calif.), Jan. 10, 2018","Agriculture, Water Supply & Quality","Butte County, CA, Colusa County, CA, Fresno County, CA, Riverdale, CA, Glenn County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Madera County, CA, Merced County, CA, Napa County, CA, Placer County, CA, Sacramento County, CA, San Joaquin County, CA, Shasta County, CA, Solano County, CA, Stanislaus County, CA, Modesto, CA, Turlock, CA, Sutter County, CA, Tehama County, CA, Tulare County, CA, Yolo County, CA, Yuba County, CA",
44566,"Lack of rainfall affecting livestock operation in Tehama County, California",04/09/2018,11/15/2017,04/03/2018,"Our ranch is located in northern California about 45 miles south of Redding, CA,  about 16 miles west of the I-5 corridor. Our nearest post office is Paskenta, CA.  Since our first rainfall on November 8, 2017 we have received 6.25"" of rain.  Our average for the year is around 22"". We have approximately 45 days remaining in our rainy season.        Our ranch consists of 6500 acres and has the carrying capacity, on a normal year, of 500 fall pairs for the grazing season, which consists of the months from November through mid May.  This provides 180 day season multiplied by 500 pairs equals 90,000 animal grazing days.      Our grass is O.K. at best.  To clarify, the quality is good, quantity is poor.  The rain has waited until the last possible day to arrive on every occasion thus far meaning we have had little rain, but it has arrived at just the right time to keep us going.       The drought is affecting our operation in multiple ways.      1. The first impact is our carrying capacity.   November 15 we brought in 300 fall pairs.  This is a little over half of what should have been brought in.  March 10 we brought in another 100 fall pairs and 60 spring calving cows.  This works out to: 300 pairs multiplied by 180 days equals 54,000 animal grazing days plus 100 pairs and 60 bred cows multiplied by only 60 days equals 9,600 animal grazing days for a total of 63,600 animal grazing days.  This is a 30% loss in carrying capacity.2. Rain  Runoff.  We depend on rain runoff to recharge stock ponds and to provide stream flow in seasonal creeks to provide drinking water.  We have been hauling water to one group of cows for 3 weeks.  The others will be fine for this year.3. Calf market weights.  We are projecting our market calves to be 40-70 pounds lighter due to lack of available feed and also having to sell animals sooner.  4. The greatest impact of 2017-2018 drought, in my opinion,  will be fall of 2018.  We have not received any runoff to recharge our stock ponds.  This will not allow us to graze cattle until we receive significant rain which will shorten our cattle grazing days for a second consecutive year.      The drought is really spotty in northern California.  Conditions change drastically within 30 miles of our operation; some for the better, most for the worst.       To summarize, to graze one cow for one day is $1.33  We will lose 26,400 animal grazing days this season for a loss of $35,112.  Add 400 fall pairs, which will yield 300 calves to sell weighing 560 pounds (last years average was 600 pounds) for a price of $1.50/lb equals $840.00 ($900.00 using last years weights) for a loss of $60.00 per calf multiplied by 300 equals $18,000 loss.  2018-2019 presents other potential losses with less animal grazing days.  There is a very good possibility we will not have any cattle until January 1, 2019, due to stock pond recharge,  which will be a 45-day loss of days.  45 days multiplied by 500 pairs equals 22,500 animal grazing days multiplied by $1.33 for a loss of $29,925.  This puts our total financial loss to $83,037.00, not counting losses from conception issues, lack of feed for replacements, lack of yield in hay production, etc...From Tehama County, California, on April 3, 2018","Agriculture, Plants & Wildlife, Water Supply & Quality","Tehama County, CA, Paskenta, CA",
41415,"New pricing model under discussion for Napa, California water customers",09/21/2017,09/20/2017, ,"The Napa City Council gave approval for the Water Division to adopt a new pricing model that would impose a minimum charge on all water customers. The utility needs to bolster revenue because water sales have steadily decreased since 2014 amid drought.  Some expenses remain constant, despite changes in water consumption, hence the need for the new minimum charge to create stable revenue.  A public hearing on the potential change will be held on Nov. 7.Napa Valley Register (Calif.), Sept. 20, 2017",Water Supply & Quality,"Napa, CA",
41180,"Water customers in Paradise, California urged to use more water",08/22/2017,08/18/2017, ,"The Paradise Irrigation District urged its customers to begin using more water because the drought has ended, water supplies were flush, and the district needed more revenue to cover various expenses.  It was suggested that people return to watering their lawns or plant flowers as a way to conservatively use more water.Chico Enterprise Record (Calif.), Aug. 18, 2017","Relief, Response & Restrictions, Water Supply & Quality","Butte County, CA, Paradise, CA",
40973,"Water culture changing in Sacramento, California",07/27/2017,07/25/2017, ,"Despite the end of the drought, Sacramento water officials have kept their twice-weekly lawn watering rules adopted during years of intense drought and would like to make permanent their stringent water restrictions to promote a culture of water conservation.  The Department of Utilities would like to change the city code to permit the use of sprinkler systems on just two days in non-drought years rather than three.  In the words of city utilities director Bill Busath, “We’re transitioning between an emergency drought response to a long-term, sustainable and efficient water-use culture in the city of Sacramento.”The Sacramento Bee (Calif.), July 25, 2017","Relief, Response & Restrictions, Water Supply & Quality","Sacramento, CA",
40826,"Water conservation still needed in Nipomo, California",06/29/2017,06/29/2017, ,"Nipomo residents must continue to conserve water, due to low groundwater levels, according to a report from the Nipomo Mesa Management Area Technical Group.  Groundwater levels in several wells analyzed in April indicated that the area was still in “severe water shortage conditions.”  Nipomo’s water table increased from 14.2 feet above mean sea level in 2016 to 15.6 feet, but was still below the 16.5-foot threshold considered to be severe water shortage conditions.  Santa Maria Sun (Calif.), June 29, 2017","Relief, Response & Restrictions, Water Supply & Quality","Nipomo, CA",
48677,"Drought-killed trees being replaced in Bakersfield, California",10/30/2019,06/11/2017, ,"Bakersfield was awarded a $193,000 grant to help replace the more than 3,200 trees killed by drought.  As a starting point, 913 trees will be planted in parks and disadvantaged areas, then school campuses in the Kern High and Delano school districts will also receive some trees.  Trees will also be planted near the “Welcome to Bakersfield” sign.  Planting will begin in October and was expected to take two years.Bakersfield.com (Calif.), June 11, 2017",Plants & Wildlife,"Bakersfield, CA",
53804,"Plans to resume tree planting in Fullerton, California",02/24/2021,06/01/2017,01/29/2021,"Drought and budget constraints made the city of Fullerton taper off its tree plantings in 2017, but a new $377,00 Cal Fire grant and $180,000 of city money will allow tree plantings to resume.Orange County Register (Calif.), Jan. 29, 2021",Plants & Wildlife,"Fullerton, CA",
40573,California growers and researchers developing drought defenses,05/19/2017,05/19/2017, ,"Growers and researchers were working fervently to find ways to help California’s orchards, vineyards and row crops withstand the next drought with as little water as they can manage and yet thrive.  Subsurface drip irrigation, minimizing soil disturbance, leaving crop residue, diversifying crop rotations and using cover crops are some of the strategies for improving moisture retention and drought tolerance.  Capital Press - Agriculture Weekly (Salem, Ore.), May 19, 2017",Agriculture,"Fresno County, CA, Parlier, CA, Kern County, CA, Kings County, CA, Madera County, CA, Merced County, CA, San Joaquin County, CA, Stanislaus County, CA, Tulare County, CA, Yolo County, CA",
39477,Water supplies still lacking in parts of California,04/19/2017,04/17/2017, ,"Residents in parts of Fresno, Kings, Tulare and Tuolumne counties still lacked running water, despite plentiful winter precipitation and the governor’s proclamation that the drought had ended.  Too many people in these counties still have water delivered to their homes because their wells were dry or contaminated.Twin Falls Times-News (Idaho), April 17, 2017","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Fresno County, CA, Kings County, CA, Hardwick, CA, Tulare County, CA, Tuolumne County, CA",
39251,Pacific Gas & Electric Company to check tree health near power lines in Northern California,03/03/2017,03/02/2017, ,"Pacific Gas & Electric Company crews were checking trees near power lines in Northern California to see how the trees were faring since the southern and central parts of Sierra Nevada region has seen millions of tree deaths.YubaNet (Nevada City, Calif.), March 2, 2017",Plants & Wildlife,"Butte County, CA, Bangor, CA, Honcut, CA, Yuba County, CA, Dobbins, CA, Loma Rica, CA, Rackerby, CA",
39182,"California's San Gabriel Basin aiming to raise funds, buy water",02/17/2017,02/16/2017, ,"Groundwater levels remained far below normal in the San Gabriel Basin, located just east of Los Angeles.  Charles M. Trevino, Director Division 2 of the Upper San Gabriel Valley Municipal Water District stated to a local media outlet that the drought, “… is definitely not over.”  The Watermaster planned to introduce a new fee to affect all customers in the Main San Gabriel Basin to raise funds to purchase more water to recharge the aquifer.  Arcadia Weekly (Monrovia, Calif.), Feb. 16, 2017","Relief, Response & Restrictions, Water Supply & Quality","Los Angeles County, CA, Monrovia, CA",
39424,California Department of Forestry and Fire Protection preparing public for fire season with millions of dead trees in the forests,04/07/2017,02/14/2017,05/11/2017,"The California Department of Forestry and Fire Protection were planning meetings to prepare Sierra Nevada residents for the upcoming fire season, given the millions of standing dead trees.  As of February, there were 61,112 acres of forest in Madera County, 76,878 acres in Mariposa County and 80,451 acres in Fresno County hurt by drought and the bark beetle, according to Cal Fire pre-fire engineer Frank Bigelow Jr.  The Fresno Bee (Calif.), April 4, 2017","Fire, Plants & Wildlife, Relief, Response & Restrictions","Fresno County, CA, Shaver Lake, CA, Madera County, CA, Mariposa County, CA",
39109,"New water system underway for Monson, California",01/26/2017,01/23/2017, ,"The State Water Resources Control Board authorized $1.21 million to be spent toward building a new water system in Monson, a very small town with many dry wells and high nitrate levels, where water can be found.  Altogether, Tulare County has $2.1 million for its Monson emergency water supply project to drill a well and begin the first phase of a distribution system to about 30 homes.  The second phase, involving connecting Monson’s water system to neighboring Sultana three miles away, was still unfunded.  The Fresno Bee (Calif.), Jan. 23, 2017","Relief, Response & Restrictions, Water Supply & Quality","Tulare County, CA, Monson, CA",
39089,"California water districts, farmers recharging groundwater with overflow from Friant Dam",01/12/2017,01/07/2017, ,"The Madera Irrigation District, the Fresno Irrigation District, the Laguna Irrigation District in Riverdale and some farmers were taking water spilling from Friant Dam and using it to recharge groundwater supplies.  The U.S. Bureau of Reclamation began releasing water from Millerton Lake to create space for all of the storm runoff, which angered farmers who feel that the state ought to build a dam to store the water.The Fresno Bee (Calif.), Jan. 10, 2017","Relief, Response & Restrictions, Water Supply & Quality","Fresno County, CA, Fresno, CA, Kerman, CA, Riverdale, CA, Madera County, CA",
50760,"Water conservation efforts detrimental to unhealthy trees at golf course in Victorville, California",12/20/2019,12/30/2016,12/19/2019,"Due to a state mandate to conserve water during droughts, a golf course in Victorville, northeast of Los Angeles, opted to remove nearly 130 trees.  Most of those trees deteriorated after turf was removed in 2016 in response to a state directive issued in 2015.  Trees that were unhealthy prior to the turf removal declined in health once the turf had been removed.Victorville Daily Press (Calif.), Dec. 19, 2019","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Victorville, CA",
39072,"Opportunity for East Porterville, California residents to have running water again",01/06/2017,12/28/2016,03/01/2017,"Tulare County officials extended the deadline for East Porterville residents to agree to connect to the city of Porterville’s water system from September to March 1.  Many residents of East Porterville no longer have running water because their shallow wells ran dry, and without connecting to the water system, their homes may be deemed uninhabitable if they do not opt to connect to the Porterville system.  Only about 60 percent of those eligible for relief had responded through September, prompting county officials to extend the deadline.  East Porterville is a town of about 7,500 inhabitants where wells began going dry after the nearby Tule River stopped flowing years ago amid ongoing drought.  In 2015, nearly half of East Porterville residents had dry wells.  County officials responded by providing large water tanks to hold undrinkable water so people could at least shower and wash dishes in their homes.  The Fresno Bee (Calif.), Dec. 28, 2016","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Tulare County, CA, East Porterville, CA",
39033,"Drought-affected tree fell on wedding party in Whittier, California",12/19/2016,12/17/2016, ,"A tall eucalyptus tree fell on a wedding party taking photographs in Whittier’s Penn Park, killing one woman and injuring seven other people.  It was thought that the five-year drought played a role in the tree’s collapse as other trees have fallen in the same way.  “We’ve seen this happen throughout Southern California with both the drought conditions — trees are stressed — and we did have a large amount of rain,” said Deputy Chief John Tripp of the Los Angeles County Fire Department.Penn Park will be closed to the public until a certified arborist can inspect the tree to determine why it fell.  A similar incident occurred in Pasadena in July 2015 when an 85-foot tall pine tree suddenly fell on dozens of young children outside a museum in Pasadena’s Brookside Park.  An arborist concluded that the prolonged drought, the absence of strong roots and a spate of rainy days preceding the event were the main reasons the tree fell.Los Angeles Times (Calif.), Dec. 18, 2016","Plants & Wildlife, Society & Public Health","Los Angeles County, CA, Whittier, CA",
38945,"Truffle orchard not yet productive in Napa County, California",12/05/2016,12/05/2016, ,"Truffles did not grow at a 1 ¼-acre truffle orchard in Napa’s Stags Leap District, although the American Truffle Company inoculated seedlings six years ago, with the goal of producing truffles within 5 to 7 years.  It is thought that drought was the likely culprit prevented the truffles’ growth.  Napa Valley Register (Calif.), Dec. 5, 2016","Agriculture, Plants & Wildlife","Napa County, CA, Carneros (historical), CA, Sonoma County, CA",
38908,"Hillsborough, California residents sue city over water rates",12/01/2016,11/30/2016, ,"Nine multimillionaires of Hillsborough have sued the town, saying that the drought rules and penalties intended to keep water use in check were a violation of Proposition 218, a state law saying that a government cannot charge more for a service than it costs to provide.  The tiered water rates and a penalty of $30 for using more water than allotted were what put the town in violation of Proposition 218, claimed the Hillsborough residents.  An attorney for Hillsborough stated that the water rates do comply with Proposition 218 because the city must provide more pipe and pumping capacity to maintain a high peak water demand when people were using more water. East Bay Times (San Jose, Calif.), Nov. 30, 2016","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Hillsborough, CA",
38895,Initial water allocation for California's State Water Project,01/19/2017,11/28/2016,01/19/2017,"As reservoirs continue filling, the California Department of Water Resources increased its allocation from 45 to 60 percent for its 29 agricultural and urban water customers.  Storage at Oroville Dam in northern California was 80 percent of its 3.5 million acre-foot capacity.  The last time a full 100 percent allocation was offered was in 2006.Western Farm Press (Minneapolis, Minn.), Jan. 19, 2017The California Department of Water Resources announced an initial water allocation of 20 percent of requested water deliveries for State Water Project customers in 2017.   The water year, which began Oct. 1, has seen about twice the normal precipitation for this time of year.  The rainy season in the northern Sierra Nevada has had the wettest start in the past 30 years, said the National Weather Service.  The water allocation estimate will be updated as the winter progresses.Sacramento Bee (Calif.), Nov. 28, 2016","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
38760,"Lake Cachuma nearly exhausted in Santa Barbara County, California",11/15/2016,11/13/2016, ,"Lake Cachuma shrank to a low of 7 percent of capacity during the summer of 2016 as drought persisted in Southern California.  Water withdrawals from the lake for drinking water distribution may not be possible any longer come January 2017, at the earliest.  Cities relying on Lake Cachuma, such as Solvang and Buellton, intended to tap alternative water sources.  Montecito was buying as much water as they could from state and private vendors.  All outdoor water use may soon be prohibited in Santa Barbara as the city began producing potable water from its desalination plant.Washington Post (D.C.), Nov. 13, 2016","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Santa Barbara County, CA, Buellton, CA, Montecito, CA, Santa Barbara, CA, Solvang, CA",
39064,"San Jose, California, change in water taste and cost",12/25/2016,11/10/2016,11/10/2016,"Water restrictions are in place with huge cost increase of water delivered to homes, most people have let their yards die not even a good crop of weeds just dust and brown for front lawns.  High fire danger in mountains, water quality has deteriorated, water has new funny taste and is not a clear as it used to be.  Not much rain in October. CoCoRaHS Report from Station #San Jose 3.5 ENE on 11/10/2016","Fire, Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","San Jose, CA",
38697,"Vista, California, dead yard, water quality affected",11/13/2016,10/10/2016,10/10/2016,My yard is dead except for throwing dish water on fruit trees.  Our municipal water is getting harder.  I distill water and the calcium deposit is thicker and more difficult to remove. The local wildlife use my water dishes on the ground for drinking and bathing. CoCoRaHS Report from Station #Vista 1.5NNW on 10/10/2016,"Plants & Wildlife, Water Supply & Quality","Vista, CA",
