Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
53736,"Limited snowmaking in Summit County, Colorado",01/22/2021,10/29/2020, ,"Low flows on the North Fork of the Snake River have resulted in less water being stored in Arapahoe Basin Ski Area's reservoir storage, which has meant less snowmaking.Summit Daily (Frisco, Colo.), Oct. 29, 2020","Business & Industry, Tourism & Recreation, Water Supply & Quality","Summit County, CO",
51643,"Uneven winter wheat emergence, alternate cropping plans being made in northeast, east central Colorado",10/28/2020,10/25/2020, ,"The corn harvest in northeast and east central Colorado was below average in dryland fields.  Winter wheat emergence was uneven in areas, due to strong winds, blowing soil and persistent dry conditions.  Livestock producers were concerned about poor pasture condition and were providing supplemental feed.  Open cows and heifers were being culled heavily, due to limited grazing and heavy pressure on feed supplies. Kiowa County Press (Eads, Colo.), Nov 4, 2020The harvest went quickly in northeast and east central Colorado where stands were poor or crops failed.  Winter wheat emergence was uneven in areas, due to high winds and persistent dry conditions.  Crop producers were concerned about extreme drought and were actively making alternate fall and spring cropping plans.  Rangeland and feed availability remained primary concerns for livestock producers.Kiowa County Press (Eads, Colo.), Oct 28, 2020","Agriculture, Plants & Wildlife","Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO, Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51617,National forest land closed in Colorado,10/30/2020,10/21/2020, ,"The Sulphur Ranger District was added to the Arapaho and Roosevelt National Forest’s temporary closure of National Forest land in Grand, Clear Creek, Gilpin, Boulder, Larimer and part of Jefferson counties, as of Oct. 23. The Routt National Forest will be adjusting its area closure into Jackson County.Grand Gazette (Kremmling, Colo.), Oct 23, 2020The U.S. Forest Service closed all National Forest land in five Front Range counties in response to wildfires and extreme drought conditions.  The affected counties were Clear Creek, Jefferson, Gilpin, Boulder and Larimer counties, which were temporarily closed at midnight on Oct. 20.  Officials will reassess the closure daily.The Denver Channel (Colo.), Oct 20, 2020","Fire, Relief, Response & Restrictions","Boulder County, CO, Clear Creek County, CO, Gilpin County, CO, Grand County, CO, Jackson County, CO, Jefferson County, CO, Larimer County, CO",
51619,Winter wheat emergence mixed in northeast Colorado,10/22/2020,10/18/2020, ,"Northeast Colorado winter wheat emergence was mixed as conditions were very dry.  Livestock producers continued providing supplemental feed, due to drought, and feed supplies were limited. Kiowa County Press (Eads, Colo.), Oct 21, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51621,Calves marketed early in southeast Colorado,10/22/2020,10/18/2020, ,"Calves in southeast Colorado were being marketed early due to lack of available native grass.Kiowa County Press (Eads, Colo.), Oct 21, 2020","Agriculture, Plants & Wildlife","Baca County, CO, Bent County, CO, Las Animas County, CO, Otero County, CO, Prowers County, CO",
51620,Harvest of dryland spring crops limited in east central Colorado,10/22/2020,10/18/2020, ,"In east central Colorado, the harvest of dryland spring crops, such as sunflowers and corn, was limited in places due to damage from extreme drought.Kiowa County Press (Eads, Colo.), Oct 21, 2020",Agriculture,"Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
51646,Minimum water releases from Vallecito Reservoir in Colorado,11/02/2020,10/15/2020, ,"The Pine River Irrigation District lowered their release to the minimum level in October in an effort to conserve water for the next irrigation season, drawing concern about impacts on fisheries from local anglers.  The minimum flow for the Pine River is 5 cubic feet per second and typically occurs when the Vallecito Reservoir falls below 60,000 acre-feet of stored water.  The reservoir was half of that at 30,900 acre-feet on Oct. 20. The Durango Herald (Colo.), Oct. 22, 2020","Agriculture, Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","La Plata County, CO",
51601,Emergency fish salvage at Wahatoya Reservoir in Colorado,10/15/2020,10/14/2020, ,"An emergency fish salvage was issued by officials from the Colorado Parks and Wildlife for Wahatoya Reservoir in Huerfano County as drought reduced water storage, endangering the fish.  The salvage will begin Oct. 19. Colorado Springs Gazette (Colo.), Oct. 14, 2020","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Huerfano County, CO",
51637,East Troublesome Fire in northern Colorado,10/26/2020,10/14/2020,10/22/2020,"The East Troublesome Fire charred more than 170,000 acres, becoming the second largest fire in Colorado history.Coloradoan (Fort Collins, Colo.), Oct. 22, 2020The East Troublesome Fire burned more than 125,000 acres since the blaze began on Oct. 14, driven by strong winds and consuming beetle-ravaged pine trees as the entire state was in drought.  Wyoming Public Radio (Laramie, Wyo.), Oct. 22, 2020",Fire,"Grand County, CO",
51591,Cattle being culled in northeast Colorado,10/15/2020,10/14/2020, ,"Northeast Colorado livestock producers continued to offer supplemental feed and cull herds heavily, due to drought.  With feeding beginning earlier than usual, feed supplies were short.The Prowers Journal (Lamar, Colo.), Oct 14, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51600,"Stage 2 fire ban for Pike, San Isabel National Forests in Colorado",10/15/2020,10/14/2020, ,"Stage 2 fire bans took effect for Pike and San Isabel National Forest lands in Colorado as drought and winds increased the fire danger.  All campfires were banned.  The Pueblo Chieftain (Colo.), Oct 14, 2020","Fire, Relief, Response & Restrictions","Chaffee County, CO, Clear Creek County, CO, Costilla County, CO, Custer County, CO, Douglas County, CO, El Paso County, CO, Fremont County, CO, Huerfano County, CO, Jefferson County, CO, Lake County, CO, Las Animas County, CO, Park County, CO, Pueblo County, CO, Saguache County, CO, Summit County, CO, Teller County, CO",
51561,East central Colorado livestock receiving supplemental feed,10/08/2020,10/06/2020, ,"East Central Colorado livestock producers continued to provide supplemental feed for their herds, due to drought.  Some fields typically cut for grass hay were too short and dry to make hay.Kiowa County Press (Eads, Colo.), Oct 6, 2020","Agriculture, Plants & Wildlife","Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
51556,"Colorado drought plan expanded, request for emergency relief",10/02/2020,10/01/2020, ,"As drought worsened in Colorado, with an area of exceptional drought appearing in the western part of the state, Gov. Jared Polis expanded the second phase of the state’s drought response plan to all counties.  A drought task force will assess initial damages and drought impacts and make recommendations on mitigation measures.  Polis also requested that the U.S. Department of Agriculture provide emergency relief for Colorado producers as they endure financial losses.Colorado Public Radio (Centennial), Oct 1, 2020","Agriculture, Relief, Response & Restrictions","Colorado, Delta County, CO, Garfield County, CO, Mesa County, CO, Pitkin County, CO",
51533,"Wheat planting underway, supplemental feeding continued in Northeast Colorado",10/01/2020,09/29/2020, ,"Northeast Colorado farmers planted wheat, but were concerned about dry conditions.  Supplemental feeding continued as range conditions worsened.  Kiowa County Press (Eads, Colo.), Sept 29, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51534,Fewer acres harvested in East Central Colorado,10/01/2020,09/29/2020, ,"In east central Colorado, harvest continued, but fewer acres were harvested, due to drought.  Winter forage was poor, forcing ranchers to make decisions.  Kiowa County Press (Eads, Colo.), Sept 29, 2020","Agriculture, Plants & Wildlife","Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
51584,The Mullen Fire in southern Wyoming,10/21/2020,09/17/2020,10/14/2020,"The Mullen Fire in the Medicine Bow-Routt National Forest charred 176,371 acres and was 34 percent contained, as of Oct. 14.Cheyenne Wyoming Tribune-Eagle (Wyo.), Oct. 15, 2020The Mullen Fire has burned 151,711 acres and was 14 percent contained as of Oct. 7.Gillette News-Record (Wyo.), Oct. 7, 2020The Mullen Fire, one of the largest in Wyoming history, burned nearly 130,000 acres and consumed at least 29 homes and 31 outbuildings.  The blaze burned in a drought-stricken area of dead trees killed by mountain pine and spruce beetles.Casper Star Tribune (Wyo.), Oct. 4, 2020",Fire,"Jackson County, CO, Larimer County, CO, Albany County, WY, Carbon County, WY",
51475,Producers continued to cull herds in northeast Colorado,09/17/2020,09/13/2020, ,"In northeast Colorado, despite receiving beneficial rain, producers continued to cull herds, wean calves and offer supplemental feed, due to drought.Kiowa County Press (Eads, Colo.), Sept 15, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51493,Higher bear activity in northern Colorado,09/18/2020,09/12/2020, ,"Bear activity in Larimer, Weld, Broomfield and Boulder counties has increased significantly as the bruins prepare for winter hibernation by eating excessively.  Drought reduced the usual abundance of berries, leaving the bears to search for food in residential areas.New Country 99.1 (Windsor, Colo.), Sept 12, 2020",Plants & Wildlife,"Boulder County, CO, Broomfield County, CO, Larimer County, CO, Fort Collins, CO, Weld County, CO",
51451,Low hay supplies leading to livestock sales in Colorado,09/14/2020,09/06/2020, ,"Colorado farmers were not able to sell livestock in February and March as they normally would, due to COVID-19 causing the closing or reduced production in meatpacking plants.  Drought has limited hay supplies, putting additional pressure on ranchers and forcing them to sell at low prices.The Aspen Times (Colo.), Sept 6, 2020","Agriculture, Plants & Wildlife","Colorado, Garfield County, CO",
51455,"Emergency fish salvage at Barr Lake State Park near Denver, Colorado",09/14/2020,09/04/2020, ,"Extremely low water levels, high water temperatures and algae blooms prompted Colorado Parks and Wildlife to embark on an emergency public fish salvage at Barr Lake State Park, just northeast of Denver, on Sept. 4.  Due to the low water level, the boat ramp was closed for trailered boats.KOAA News (Colorado Springs, Colo.), Sept 5, 2020","Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Adams County, CO",
51440,No native grass in East Central Colorado,09/03/2020,09/01/2020, ,"Livestock producers in east central Colorado gave supplemental feed to their herds as there was no native grass.  In Kiowa County, increased crop abandonment was expected.  Concern was high for the lack of moisture for seeding winter wheat.The Prowers Journal (Lamar, Colo.), Sept 1, 2020","Agriculture, Plants & Wildlife","Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
51438,Pastures suffering in Northwest Colorado,09/03/2020,09/01/2020, ,"Northwest Colorado pasture conditions continued to suffer from drought and heat. The Prowers Journal (Lamar, Colo.), Sept 1, 2020","Agriculture, Plants & Wildlife","Garfield County, CO, Moffat County, CO, Rio Blanco County, CO",
51456,Boat ramp closed at Jumbo Reservoir in northeast Colorado,09/14/2020,09/01/2020, ,"The boat ramp at Jumbo (Julesburg) Reservoir in northeastern Colorado no longer had access for trailer launches as the water level fell.  A fish salvage began there in late August.KOAA News (Colorado Springs, Colo.), Sept 5, 2020","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Logan County, CO, Sedgwick County, CO",
51439,"Supplemental feeding of livestock, early calf sales in Northeast Colorado",09/03/2020,09/01/2020, ,"Northeast Colorado dryland crops continued to fail as the weather remained hot and dry.  Livestock producers continued to remove herds from native grass and provide supplemental feed.  Producers were also using emergency CRP grazing, in addition to aggressively culling herds and weaning calves, due to drought.The Prowers Journal (Lamar, Colo.), Sept 9, 2020Northeast Colorado remained dry with increasing dryland crop failures and supplemental feeding of livestock.  Livestock producers sold calves early and pulled stock off of summer grazing.The Prowers Journal (Lamar, Colo.), Sept 1, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
51419,"Reduced irrigation supplies, lower crop yields in Southwest Colorado",09/02/2020,08/31/2020, ,"Irrigation water from the McPhee Reservoir was down 10 to 15 percent this summer, according to the general manager with the Dolores Water Conservancy District.  Allocations for full-service irrigators were 19 acre-inches, compared to a full supply of 22 acre-inches.  Project irrigators, Montezuma Valley Irrigation Co., the Ute Mountain Ute Tribe Farm and Ranch and the downstream fish pool all received less water.Alfalfa yields in Montezuma and Dolores counties were reduced, due to water supply issues.  Winter wheat yields were especially affected by drought.The Durango Herald (Colo.), Aug 31, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Dolores County, CO, Montezuma County, CO",
51408,Call on Yampa River in northwest Colorado,09/15/2020,08/26/2020,09/03/2020,"Three water providers announced the release of up to 1,500 acre-feet of water from Elkhead Reservoir to aid irrigators in the Yampa River Valley and endangered fish and lift the call on the river.  Tri-State Generation and Transmission Association began releasing 500 acre-feet of its water, and the Colorado River District began releasing 750 acre-feet of water from the reservoir near Hayden.  Colorado Water Trust will use funds from the Colorado Water Conservation Board to support the upper Colorado Endangered Fish Recovery Program’s contract for additional water in Elkhead in 2020.The Aspen Times (Colo.), Sept 7, 2020Water restrictions began on the main stretch of the Yampa River on Aug. 26, for the second time ever.  The call occurred because the lower section of the river near Dinosaur National Monument was low and water users were not receiving their legally protected shares.  Water users along the Yampa River with a water right decreed after Sept. 1, 1960 have to curtail water use.  The call also curtails Steamboat Springs’ water rights, but the city can purchase water from Stagecoach Reservoir.Steamboat Pilot & Today (Steamboat Springs, Colo.), Aug 26, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Moffat County, CO, Routt County, CO, Steamboat Springs, CO",
51388,Few ears produced on dryland corn in East Central Colorado,08/26/2020,08/23/2020, ,"Dryland corn in east central Colorado was cut and baled rather than left for grain because few ears were produced.The Prowers Journal (Lamar, Colo.), Aug 25, 2020",Agriculture,"Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
51389,Stock water supplies short in Colorado's San Luis Valley,08/26/2020,08/23/2020, ,"Stock water supplies in the San Luis Valley were notably short as cattle were being moved from mountain pasture.  The Prowers Journal (Lamar, Colo.), Aug 25, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Alamosa County, CO, Conejos County, CO, Costilla County, CO, Mineral County, CO, Rio Grande County, CO, Saguache County, CO, Taos County, NM",
51363,"Drought affected Colorado agriculture, livestock statewide",08/21/2020,08/21/2020,12/31/2020,"Drought curbed Colorado’s winter wheat harvest, amounting to 46.5 million bushels, which was half of the 98 million bushels harvested in 2019, according to the U.S. Department of Agriculture.  Overall yield in 2020 was 30 bushels per acre, compared to 49 bpa in 2019.  Nearly 2 million acres of wheat were planted in the Centennial State, but only 1.55 million acres were harvested.Colorado’s corn crop is forecast to be about 152 million bushels, down 5 percent from the 2019 harvest of almost 160 million bushels.  Twenty-five percent of the corn was rated very poor or poor as of Aug. 2.Irrigation water was short for junior rights holders on the Bessemer Ditch near Pueblo.  Irrigation water from the Paonia Reservoir in southwest Colorado ended a month early.  Southeastern Colorado ranchers were considering significant herd reductions as the lack of rain severely limited available forage and water for livestock.The Denver Post (Colo.), Aug. 21, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Colorado, Adams County, CO, Alamosa County, CO, Arapahoe County, CO, Archuleta County, CO, Baca County, CO, Bent County, CO, Boulder County, CO, Broomfield County, CO, Chaffee County, CO, Cheyenne County, CO, Clear Creek County, CO, Conejos County, CO, Costilla County, CO, Crowley County, CO, Custer County, CO, Delta County, CO, Denver County, CO, Dolores County, CO, Douglas County, CO, Eagle County, CO, El Paso County, CO, Elbert County, CO, Fremont County, CO, Garfield County, CO, Gilpin County, CO, Grand County, CO, Gunnison County, CO, Hinsdale County, CO, Huerfano County, CO, Jackson County, CO, Jefferson County, CO, Kiowa County, CO, Kit Carson County, CO, La Plata County, CO, Lake County, CO, Larimer County, CO, Las Animas County, CO, Lincoln County, CO, Logan County, CO, Mesa County, CO, Mineral County, CO, Moffat County, CO, Montezuma County, CO, Montrose County, CO, Morgan County, CO, Otero County, CO, Ouray County, CO, Park County, CO, Phillips County, CO, Pitkin County, CO, Prowers County, CO, Pueblo County, CO, Rio Blanco County, CO, Rio Grande County, CO, Routt County, CO, Saguache County, CO, San Juan County, CO, San Miguel County, CO, Sedgwick County, CO, Summit County, CO, Teller County, CO, Washington County, CO, Weld County, CO, Yuma County, CO",
51352,Stage 1 fire restrictions in San Juan National Forest in Colorado,10/21/2020,08/20/2020,10/10/2020,"Stage 1 fire restrictions continued in the San Juan National Forest as the hunting season began.  Under Stage 1 restrictions, campfires and charcoal fires were banned, except in permanent metal or concrete fire pits at maintained Forest Service campgrounds. The Cortez Journal (Colo.), Oct 7, 2020Stage 1 fire restrictions began in the San Juan National Forest on Aug. 20, due to minimal monsoon precipitation.  Fires were prohibited in the forest, as was smoking and other activities.  Pagosa Daily Post (Colo.), Aug. 20, 2020","Fire, Relief, Response & Restrictions","Archuleta County, CO, Conejos County, CO, Dolores County, CO, Hinsdale County, CO, La Plata County, CO, Mineral County, CO, Montezuma County, CO, Rio Grande County, CO, San Juan County, CO, San Miguel County, CO",
51409,Emergency fish salvage in northeast Colorado,08/28/2020,08/20/2020, ,"An emergency fish salvage began at Jumbo (Julesburg) Reservoir on Aug. 24.  Drought led to high irrigation demand, which was expected to draw the reservoir low enough to kill all of the fish.  Boat ramp access was expected to end within the week.Colorado Parks and Wildlife’s northeast aquatics team used electrofishing equipment on Aug. 20 and 21 to capture and relocate some of the fish to North Sterling Reservoir.Julesburg Advocate (Colo.), Aug 24, 2020","Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Logan County, CO, Sedgwick County, CO",
51361,"Stage 2 fire restrictions in Routt County, Colorado",08/20/2020,08/20/2020, ,"The Routt County Board of Commissioners voted to implement Stage 2 fire restrictions effective Aug. 20, due to hot, dry conditions and the presence of multiple large blazes in northwest Colorado. Steamboat Pilot & Today (Steamboat Springs, Colo.), Aug 18, 2020","Fire, Relief, Response & Restrictions","Routt County, CO",
51373,Stage I fire restrictions for areas of western Colorado,08/25/2020,08/20/2020, ,"Stage I fire restrictions took effect again for the unincorporated parts of Montrose County on Aug. 20, due to high temperatures, numerous large wildfires statewide and intensifying drought.  In addition, Grand Mesa, Uncompahgre and Gunnison National Forests, City of Ouray and Ouray County and Delta County enacted the same level of restrictions.  Montrose Daily Press (Colo.), Aug. 20, 2020","Fire, Relief, Response & Restrictions","Colorado, Delta County, CO, Garfield County, CO, Gunnison County, CO, Hinsdale County, CO, Mesa County, CO, Montrose County, CO, Ouray County, CO, Saguache County, CO, San Juan County, CO, San Miguel County, CO",
51569,Stage 1 fire restrictions in Colorado's Rio Grande National Forest,10/08/2020,08/20/2020,10/07/2020,"Stage 1 fire restrictions continued in the Rio Grande National Forest as the hunting season began.  Under Stage 1 restrictions, campfires and charcoal fires were banned, except in permanent metal or concrete fire pits at maintained Forest Service campgrounds.  The Cortez Journal (Colo.), Oct. 7, 2020","Fire, Relief, Response & Restrictions","Alamosa County, CO, Archuleta County, CO, Conejos County, CO, Custer County, CO, Hinsdale County, CO, Mineral County, CO, Rio Grande County, CO, Saguache County, CO, San Juan County, CO",
51364,"Dryland crops, pastures deteriorating in Northwest Colorado",08/21/2020,08/19/2020, ,"Rangeland grass production and regrowth in northwest Colorado was greatly diminished without rain.Kiowa County Press (Eads, Colo.), Aug 19, 2020","Agriculture, Plants & Wildlife","Garfield County, CO, Moffat County, CO, Rio Blanco County, CO",
51359,"Fire ban, local disaster declaration for Larimer County, Colorado",08/20/2020,08/18/2020, ,"Larimer County commissioners enacted a fire ban on Aug. 18 for the unincorporated parts of the county and formalized a local disaster declaration due to the Cameron Peak Fire.  Stage 2 fire restrictions were in effect for Larimer County outside of city limits.Coloradoan (Fort Collins), Aug 18, 2020","Fire, Relief, Response & Restrictions","Larimer County, CO",
51356,"Increased releases from Stagecoach Reservoir in Routt County, Colorado",08/20/2020,08/18/2020, ,"The Upper Yampa Water Conservancy District began releasing water from Stagecoach Reservoir to increase flows through Steamboat Springs to cool water temperatures to protect the ecosystem and meet local supply needs.  The Colorado River Trust plans to lease an additional 500 acre-feet of water from the Conservation District to enhance river health and increase flows.Steamboat Pilot & Today (Steamboat Springs, Colo.), Aug 18, 2020","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Routt County, CO",
51360,"Fire restrictions in Arapaho and Roosevelt National Forests, Pawnee National Grassland in Colorado",08/20/2020,08/18/2020, ,"Stage 2 fire restrictions were also in effect for the Arapaho and Roosevelt National Forests and Pawnee National Grassland.Coloradoan (Fort Collins), Aug 18, 2020","Fire, Relief, Response & Restrictions","Boulder County, CO, Clear Creek County, CO, Gilpin County, CO, Grand County, CO, Jackson County, CO, Jefferson County, CO, Larimer County, CO, Park County, CO, Routt County, CO, Weld County, CO",
51342,"Coloradoans urged to be ""fire-wise"" outdoors",08/18/2020,08/18/2020, ,"Colorado Parks and Wildlife reminded the public to be “fire-wise” while recreating outdoors in late summer as numerous large wildfires, such as the Pine Gulch Fire and Grizzly Creek Fire, burned in the state. Montrose Daily Press (Colo.), Aug 18, 2020","Fire, Relief, Response & Restrictions","Colorado, Garfield County, CO, Mesa County, CO",
51357,Fishing closures in northwest Colorado,08/20/2020,08/18/2020, ,"Voluntary fishing closures were in effect from 2 p.m. to midnight on the White River in Rio Blanco County and on the Colorado River in Garfield County as flows were low. Steamboat Pilot & Today (Steamboat Springs, Colo.), Aug 18, 2020","Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Garfield County, CO, Rio Blanco County, CO",
51434,"Several North Fork Valley communities adopt water restrictions in Delta County, Colorado",09/03/2020,08/17/2020, ,"Several communities in the North Fork Valley adopted water restrictions as the area was in extreme drought.  Paonia, Hotchkiss and Crawford enacted voluntary restrictions in August.Delta County Independent (Delta, Colo.), Sept 1, 2020","Relief, Response & Restrictions, Water Supply & Quality","Delta County, CO, Crawford, CO, Hotchkiss, CO, Paonia, CO",
51365,More corn to be cut for silage in Southeast Colorado,08/21/2020,08/16/2020, ,"Corn fields supplied by irrigation ditches in southeast Colorado were expected to be cut for silage rather than grain.  Previous rain improved native grass growth.Kiowa County Press (Eads, Colo.), Aug 19, 2020",Agriculture,"Baca County, CO, Bent County, CO, Las Animas County, CO, Otero County, CO, Prowers County, CO",
