Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
50853,"Poor grass growth, supplemental feeding underway in Sonoma County, California",03/12/2020,03/12/2020, ,"The warm, dry February has significantly reduced forage production in Sonoma County.  Livestock producers were considering buying feed for their herds, if they weren’t already.  Water supplies were low for dairy cattle. Bud break occurred earlier than usual for grape and fruit crops, meaning irrigation will be needed very soon.Petaluma360 & Petaluma Argus Courier (Calif.), March 12, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Sonoma County, CA",
50850,"2020 allocation for Klamath Reclamation Project in southern Oregon, northern California",06/11/2020,03/06/2020,06/09/2020,"The Bureau of Reclamation confirmed the 2020 water supply for the Klamath Project at 140,000 acre-feet.  Klamath Falls Herald and News (Ore.), June 9, 2020The Klamath Project has about 80,000 acre-feet of water for irrigators after a dry April, with water deliveries possibly ending by or before July, which could cause a complete loss of crop and investment.  The April water allocation totaled 140,000 acre-feet.  With the drastic cut in water supplies, the growing season looks disastrous for growers, who were urged to idle land. This year will be the second worst water shortage year and will likely mean the end of many family farms in the project, according to Brad Kirby, manager and president of the Tulelake Irrigation District.Capital Press (Salem, Ore.), May 11, 2020The Klamath Project has about 140,000 acre-feet of water for farmers and ranchers, amounting to about one-third of the historical demand.  Snowpack in the Klamath Basin averaged 57 percent of normal, while precipitation was 66 percent of normal since the water year began on Oct. 1.  Further tightening water supplies, more water was being sent downriver by the U.S. Bureau of Reclamation to protect threatened coho salmon.Capital Press (Salem, Ore.), April 24, 2020Water supplies for the Klamath Project were expected to be less than 50 percent of what was delivered in 2019.  The project may receive about 140,000 acre-feet of water, compared to 325,000 acre-feet in 2019.Capital Press (Salem, Ore.), April 7, 2020Water allocations for the Klamath Reclamation Project may be 50 percent of full allocation or less as the snow water equivalent in the basin was 64 percent of normal.  Irrigators were encouraged to apply for aid.Klamath Falls Herald and News (Ore.), March 6, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Modoc County, CA, Siskiyou County, CA, Klamath County, OR",
50860,"Fallowed fields in Stanislaus County, California",03/13/2020,03/05/2020, ,"Growers in the Del Puerto Water District in Stanislaus County were foregoing planting after learning of a 15 percent water allocation from the Central Valley Project.  Fields will be left fallow in favor of directing water to permanent crops like almonds.westsideconnect.com (Newman, Calif.), March 5, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Stanislaus County, CA",
50861,Early irrigation needed in Central California Irrigation District,03/13/2020,03/05/2020, ,"The Central California Irrigation District, supplying growers in Fresno, Merced and Stanislaus counties, anticipates a full allocation and received more requests in February for water as dry conditions persist and early irrigation is needed.westsideconnect.com (Newman, Calif.), March 5, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Fresno County, CA, Merced County, CA, Stanislaus County, CA",
50864,"Rubber dam inflated on Russian River in Sonoma County, California",03/13/2020,03/04/2020, ,"Warm, dry weather in February led the Sonoma County Water Agency to begin inflating the rubber dam on the Russian River to direct water to its four off-stream infiltration ponds, which help recharge groundwater.  River flows remained relatively low. Sonoma Water customers were urged to use water efficiently.  Sonoma West Times & News (Calif.), March 4, 2020","Relief, Response & Restrictions, Water Supply & Quality","Sonoma County, CA",
50849,Many wells in California's Central Valley have not recovered from drought,03/09/2020,02/28/2020, ,"Many wells in the Central Valley went dry during California’s last big drought and have not recovered as groundwater remained depleted due to extended drought, a drier climate and agricultural demand for water.  Groundwater quality remains poor and even toxic in some areas, with farm runoff and toxins tainting wells.All USA News Hub (Washington, D.C.), Feb. 28, 2020","Relief, Response & Restrictions, Water Supply & Quality","Fresno County, CA, Kern County, CA, Kings County, CA, Madera County, CA, Mariposa County, CA, Merced County, CA, San Joaquin County, CA, Stanislaus County, CA, Tulare County, CA, Tuolumne County, CA",
50868,"Rare February brush fire south of San Francisco, California",03/17/2020,02/28/2020, ,"An exceedingly rare six-acre brush fire burned at San Bruno State and County Park to the south of San Francisco.  “That we’re seeing *any* wildfire activity in northern California is extremely unusual — let alone this kind of very active fire behavior currently occurring <10 miles from downtown San Francisco,” according to a tweet by Daniel Swain, climatologist with UCLA, the National Center for Atmospheric Research and the Nature Conservancy.Northern California just endured its driest February in recorded history.Los Angeles Times (Calif.), Feb. 28, 2020",Fire,"San Mateo County, CA",
50839,Supplemental feed needed for cattle in Northern California,03/09/2020,02/27/2020, ,"Northern California ranchers with unirrigated pastures were already giving their cattle supplemental feed as grasses have dried out months earlier than usual.  Supplemental feeding does not typically begin until April or May.San Francisco Chronicle (SFGate.com) (Calif.), Feb. 27, 2020","Agriculture, Plants & Wildlife","Alameda County, CA, Alpine County, CA, Amador County, CA, Butte County, CA, Calaveras County, CA, Colusa County, CA, Contra Costa County, CA, Del Norte County, CA, El Dorado County, CA, Fresno County, CA, Glenn County, CA, Humboldt County, CA, Inyo County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Lassen County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Mendocino County, CA, Merced County, CA, Modoc County, CA, Mono County, CA, Monterey County, CA, Napa County, CA, Nevada County, CA, Placer County, CA, Plumas County, CA, Sacramento County, CA, San Benito County, CA, San Francisco County, CA, San Joaquin County, CA, San Mateo County, CA, Santa Clara County, CA, Santa Cruz County, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Tulare County, CA, Tuolumne County, CA, Yolo County, CA, Yuba County, CA",
50840,Early water allocations for California's Central Valley Project,05/13/2020,02/25/2020,05/13/2020,"Central Valley Project settlement and exchange contractors will get 75 percent of their allocation.  Agricultural contractors will get 15 percent of supplies south of the delta, and 50 percent north of the delta.  Friant Division contractors will receive 55 percent of Class 1 water.Ag Alert (Sacramento, Calif.), May 13, 2020The initial 2020 water supply allocation for Central Valley Project contractors was announced by the U.S. Bureau of Reclamation.  North-of-Delta agriculture contractors will receive 50 percent of their contracted supply, while South-of-Delta agriculture contractors will receive 15 percent.  Future allocation estimates may change, based on water supply fluctuations.Bureau of Reclamation (Washington, D.C.), Feb. 25, 2020","Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Colusa County, CA, Contra Costa County, CA, Fresno County, CA, Glenn County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Merced County, CA, Monterey County, CA, Napa County, CA, Sacramento County, CA, San Benito County, CA, San Francisco County, CA, San Joaquin County, CA, San Mateo County, CA, Santa Clara County, CA, Shasta County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Tehama County, CA, Tulare County, CA, Tuolumne County, CA, Yolo County, CA",
50845,Water delivery dates extended for customers of Turlock Irrigation District in California,03/09/2020,02/21/2020, ,"The Turlock Irrigation District Board of Directors extended water delivery dates for farmers as precipitation was just 50 percent of average since the start of the water year in October.  Farmers were eager to begin irrigating, but also hoped to receive water through the end of October, and favored an irrigation shutdown of three weeks in September or October in order to receive water until the end of October. Turlock Journal (Calif.), Feb. 21, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Stanislaus County, CA",
50826,"Limited grass growth in Napa County, California",02/18/2020,02/17/2020, ,"After a relatively dry January and February, grass on hillsides in Napa County was a meager four to five inches tall, in comparison with being two to three feet in height one year ago.Napa Valley Register (Calif.), Feb. 17, 2020",Plants & Wildlife,"Napa County, CA",
50815,"Poor grass growth, underweight cattle in San Benito County, California",02/17/2020,02/15/2020, ,"Without rain for more than a month, a San Benito County rancher reported slow grass growth, feed costs were rising and his cattle were underweight.KSBW-TV Salinas (Calif.), Feb. 15, 2020","Agriculture, Plants & Wildlife","San Benito County, CA",
50816,"Growers inquiring about start of irrigation in Stanislaus County, California",02/17/2020,02/14/2020, ,"Turlock Irrigation District customers were calling to ask when irrigation deliveries would begin, given the dry conditions. Turlock Journal (Calif.), Feb. 14, 2020","Agriculture, Water Supply & Quality","Stanislaus County, CA",
50804,More escaped debris fires in northern California,02/13/2020,02/09/2020, ,"Dry weather in California has caused numerous escaped debris burns in the northern part of the state, keeping Cal Fire busier than normal.KRCR-TV ABC 7 & KCVU-TV Fox 20 (Redding, Calif.), Feb. 12, 2020",Fire,"Butte County, CA, Colusa County, CA, Del Norte County, CA, Glenn County, CA, Humboldt County, CA, Lake County, CA, Lassen County, CA, Mendocino County, CA, Modoc County, CA, Nevada County, CA, Placer County, CA, Plumas County, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Yuba County, CA",
50846,Extreme fire behavior in California,03/01/2021,01/01/2020,12/31/2020,"California's 2020 fire season was historic with 9,917 wildfires that charred 4,257,863 acres, per Cal Fire.USA Today (McLean, Va.), Feb. 3, 2021More than 4 million acres have burned in California as the state continued to endure massive wildfires, mostly in the northern part of the state.  The amount of land burned is more than twice the previous record area burned during a single year, which occurred in 2018 when blazes charred more than 1.67 million acres.  The August Complex exceeded 1 million acres, another record.Many dead trees, upwards of 150 million, were killed during the state's recent five-year drought, and were fueling current wildfires.Napa Valley Register (Calif.), Oct. 6, 2020Since the start of 2020, California has endured over 7,900 wildfires that consumed more than 3.6 million acres, according to Cal Fire data.Desert Sun (Palm Springs, Calif.), Sept. 21, 2020Drought and heat in California were leading to extreme fire behavior.  Recently numerous fires have grown by tens of thousands of acres in a matter of hours, events that have become more common.  The Creek Fire in Sierra National Forest near Yosemite National Park was one such fire that trapper hundreds of campers who had to be airlifted to safety.  This far in 2020, California has seen a record 3,900 square miles torched by wildfires as it enters what is typically the height of the fire season.Napa Valley Register (Calif.), Sept. 10, 2020A historically warm, dry February raised the likelihood of a difficult fire season in California.  In Mendocino National Park in northern California, U.S. Forest Service crews were trying to extinguish a blaze burning through timber.  State firefighters have battled 280 small fires, compared to just 85 by this time last year.  In a rare February event, the U.S. Forest Service put out a fire at the 4,000 level where snow ought to cover the landscape at this time of year.KRON4 (San Francisco, Calif.), Feb. 26, 2020",Fire,"California, Alameda County, CA, Alpine County, CA, Amador County, CA, Butte County, CA, Calaveras County, CA, Colusa County, CA, Contra Costa County, CA, Del Norte County, CA, El Dorado County, CA, Fresno County, CA, Glenn County, CA, Humboldt County, CA, Inyo County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Lassen County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Mendocino County, CA, Merced County, CA, Modoc County, CA, Mono County, CA, Monterey County, CA, Napa County, CA, Nevada County, CA, Placer County, CA, Plumas County, CA, Sacramento County, CA, San Benito County, CA, San Francisco County, CA, San Joaquin County, CA, San Mateo County, CA, Santa Clara County, CA, Santa Cruz County, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Tulare County, CA, Tuolumne County, CA, Yolo County, CA, Yuba County, CA",
50810,State Water Project allocation estimate of 20 percent for California water agencies,05/28/2020,12/30/2019,05/26/2020,"After a dry winter, the State Water Project increased its allocation to 20 percent following above normal precipitation in May.  The initial allocation in December 2019 was 10 percent, and the January estimate was increased to 15 percent.  The most recent allocation will likely be final for 2020.East County Today (Antioch, Calif.), May 26, 2020The State Water Project allocation for 2020 remained at 15 percent as of May 13.Ag Alert (Sacramento, Calif.), May 13, 2020The California Department of Water Resource estimated a delivery allocation of 15 percent for the San Bernardino Valley Municipal Water District and other agencies which receive water from the State Water Project.  The SWP typically provides closer to 30 percent of the needed water, but snowpack in the Sierra Nevada was 70 percent of normal at the end of January.Highland Community News (Calif.), Feb. 13, 2020","Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
53911,Drought cutting into tule elk populations in Point Reyes National Seashore in California,04/02/2021,12/01/2019,03/31/2021,"The population of the largest tule elk herd in the Point Reyes National Seashore fell by about a third, due to overpopulation and malnutrition after two years of below normal rainfall.  The Tomales Point herd dropped from 445 elk in the winter of 2019-2020 to 293 in the winter that just ended, according to the latest survey.  The decline is the largest in the herd since the 2013-2015 drought, when 250 elk died under similar conditions, park officials said.  Drought reduced the nutritional value of the forage grasses and plants that the elk consume, but drinking water was not lacking.  Marin Independent Journal (Calif.), March 31, 2021",Plants & Wildlife,"Marin County, CA",
48178,"Outdoor burn permits suspended in Riverside, San Bernardino counties in California",06/03/2019,06/03/2019, ,"Due to the increasing fire danger, outdoor burn permits in Riverside and San Bernardino counties were suspended until further notice, beginning June 3.  The hot, dry conditions expected in the near future and ample dry fuel necessitated the order. California fire crews have responded to more than 950 fires since the start of the year, according to Cal Fire officials.  Riverside Press-Enterprise (Calif.), June 2, 2019","Fire, Relief, Response & Restrictions","Riverside County, CA, San Bernardino County, CA",
48001,"Open burning prohibited in Kern County, California",12/03/2018,11/30/2018, ,"Kern County Fire Department reminded the public that open burning of hazardous fuels continued to be prohibited, due to drought and long-range weather forecasts. Ridgecrest News Review (Calif.), Nov. 30, 2018","Fire, Relief, Response & Restrictions","Kern County, CA",
48004,Initial allocation of 10 percent for California's State Water Project,12/04/2018,11/30/2018, ,"The California Department of Water Resources announced the initial water allocation of 10 percent for the State Water Project contractors for the 2019 calendar year, due to a dry start to the 2019 water year.  In addition, many large reservoirs were below average.  Department of Water Resources (Sacramento, Calif.), Nov. 30, 2018","Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
48675,"Open burning restricted in Kern County, California",10/25/2019,11/27/2018, ,"Open burning and hazard reduction was still restricted in Kern County, due to drought and long-range weather forecasts.  Bakersfield.com (Calif.), Nov. 27, 2018","Fire, Relief, Response & Restrictions","Kern County, CA",
47985,Care urged with campfires along California's Lost Coast Trail,11/28/2018,11/21/2018, ,"The Bureau of Land Management urged visitors to be especially careful with campfires along the Lost Coast Trail on California’s Lost Coast.  The King Range has received just 1.5 inches of rain from August through November, in comparison with an average of nearly 19 inches during that time frame.  The unusually arid fall came on the heels of a warm, dry summer.My Outdoor Buddy (Minden, Nev.), Nov. 21, 2018","Fire, Relief, Response & Restrictions","Humboldt County, CA, Mendocino County, CA",
47978,"Fewer mushrooms at Tolowa Dunes in Del Norte County, California",11/19/2018,11/13/2018, ,"Fewer mushrooms of the bolete genus were growing at Tolowa Dunes, according to a naturalist with the Tolowa Dunes Stewards.  The fall was dry, making mushrooms that would normally be abundant, scarce.  Lagoon levels at Earl and Tolowa lakes were less than three feet, and dune ponds and marshes were dry.  Beavers and otters left the dry dune ponds for other ponds.  Crescent City Daily Triplicate (Calif.), Nov. 13, 2018","Plants & Wildlife, Water Supply & Quality","Del Norte County, CA",
47970,"California's Pacific Gas & Electric striving to keep trees, vegetation away from power lines",11/12/2018,11/09/2018, ,"Pacific Gas & Electric has been striving to remove trees and vegetation from the vicinity of its power lines to reduce the fire danger, according to spokesperson Paul Moreno in an email to The Sacramento Bee in October.  “In response to the increased risk of fire danger brought on by climate change and drought, we are doing more to ensure PG&E facilities are safe and reliable,” Moreno wrote.The Sacramento Bee (Calif.), Nov. 9, 2018","Energy, Fire, Relief, Response & Restrictions","Alameda County, CA, Alpine County, CA, Amador County, CA, Butte County, CA, Calaveras County, CA, Colusa County, CA, Contra Costa County, CA, Del Norte County, CA, El Dorado County, CA, Fresno County, CA, Glenn County, CA, Humboldt County, CA, Inyo County, CA, Kern County, CA, Kings County, CA, Lake County, CA, Lassen County, CA, Madera County, CA, Marin County, CA, Mariposa County, CA, Mendocino County, CA, Merced County, CA, Modoc County, CA, Mono County, CA, Monterey County, CA, Napa County, CA, Nevada County, CA, Placer County, CA, Plumas County, CA, Sacramento County, CA, San Benito County, CA, San Francisco County, CA, San Joaquin County, CA, San Mateo County, CA, Santa Clara County, CA, Santa Cruz County, CA, Shasta County, CA, Sierra County, CA, Siskiyou County, CA, Solano County, CA, Sonoma County, CA, Stanislaus County, CA, Sutter County, CA, Tehama County, CA, Trinity County, CA, Tulare County, CA, Tuolumne County, CA, Yolo County, CA, Yuba County, CA",
