Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
47948,"Insufficient hay forced rancher in Mancos, Colorado to move cattle",10/29/2018,10/11/2018, ,"Drought and insufficient hay supplies forced a Mancos rancher to relocate part of his herd to the Gunnison area, several hours away.  KDVR-TV FOX 31 Denver (Colo.), Oct. 11, 2018","Agriculture, Plants & Wildlife","Montezuma County, CO, Mancos, CO",
47939,"Ridgway, Colorado adjusted water rates to prepare for future droughts",10/23/2018,10/10/2018, ,"The Ridgway town council approved an ordinance increasing water rates effective Dec. 1.  The monthly base water allotment for residents will decrease from 9,000 gallons per month to 7,000 gallons monthly with a base cost of $42 per month.  The following December, the monthly allotment will fall to 6,000 gallons per month, but the monthly rate will remain unchanged.  Additional changes will also be made so that the water district is no longer subsidizing water delivery.Ouray County Plaindealer (Ridgway, Colo.), Oct. 17, 2018","Relief, Response & Restrictions, Society & Public Health, Water Supply & Quality","Ridgway, CO",
47902,"Denver Water drawing heavily on reservoir in Summit County, Colorado",09/27/2018,09/21/2018, ,"The water level of Lake Dillon Reservoir in Summit County continued to fall, revealing sandbars on the lakebed.  Denver Water has had to take extra water from the reservoir to meet demand, which could result in drought restrictions next year, stated Denver Water spokeswoman Stacy Chesney.  KDVR-TV Fox 31 Denver (Colo.), Sept. 21,  2018","Relief, Response & Restrictions, Water Supply & Quality","Denver, CO, Summit County, CO",
47856,"Arkansas River flowing slowly, laden with algae in Pueblo, Colorado",09/14/2018,09/14/2018, ,"The Arkansas River was barely flowing along the Historic Arkansas Riverwalk of Pueblo, leaving the water a murky green and laden with algae.  The river was so low that it was not reaching a water intake, stated Lynn Clark, executive director of the HARP Authority.  To improve water quality and aesthetics, a company was hired to add chemicals to the water to treat the algae and other plant growth.  A water aeration system will also be used at Lake Elizabeth to add more oxygen to the water.  Pueblo Chieftain (Colo.), Sept. 14, 2018","Tourism & Recreation, Water Supply & Quality","Pueblo County, CO, Pueblo, CO",
46829,"Drought killing bees, limiting honey production in Western Colorado",09/11/2018,09/02/2018, ,"There were fewer flowers producing nectar for bees in western Colorado during the summer, which meant a reduction in honey production.  Some bees were dying of starvation.  One beekeeper in De Beque expected to get 20 percent less honey this year.  Without healthy populations, tomato and squash production may be reduced. KJCT-TV ABC 8 (Grand Junction, Colo.), Sept. 2, 2018","Agriculture, Plants & Wildlife","Mesa County, CO, Grand Junction, CO",
47915,"Yampa River closed again in Steamboat Springs, Colorado",10/10/2018,08/31/2018, ,"The Yampa River through Steamboat Springs was closed by Colorado Park and Wildlife to commercial and public activity, due to low water flows.  Commercial tubing companies were ordered to suspend operations.  Public river users, too, including tubers, swimmers and anglers, were asked to observe the voluntary closure and stay out of the water.  the flow of the river was 66 cubic feet per second, in comparison with a typical flow of more than 100 cfs, according to Steamboat Springs Parks and Recreation.  The closure was expected to remain in effect for some time. Colorado Public Radio (Centennial, Colo.), Aug. 31, 2018","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Routt County, CO, Steamboat Springs, CO",
46786,"Scarcity, cost of hay forcing Colorado horse owners to surrender horses",08/31/2018,08/30/2018, ,"High hay prices were making it harder for a horse rescue organization in Franktown to buy hay to keep horses fed.  Poor hay yields were responsible for the price increase as farmers got fewer cuts of hay.  Rather than one to two horse surrenders per month, the rescue was getting two to three calls daily.KDVR-TV FOX 31 Denver (Colo.), Aug. 30, 2018","Agriculture, Plants & Wildlife","Douglas County, CO, Franktown, CO",
46777,Low flows threatening trout in west central Colorado,08/30/2018,08/29/2018, ,"The Roaring Fork, Frying Pan and Crystal Rivers were flowing at near-record lows, some as low as 30 percent of average, leaving anglers and ecologists worried about the effects on trout.  Trout need cold water to survive, but the low flows warm up quickly and the warm water holds less oxygen.  Some guiding services were working to protect the fish by supporting voluntary fishing restrictions and encouraging anglers to monitor stream temperatures.Aspen Public Radio (Colo.), Aug. 29, 2018","Business & Industry, Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Eagle County, CO, Garfield County, CO, Gunnison County, CO, Pitkin County, CO, Aspen, CO",
46720,Low flows changing rafting experience in southern Colorado,08/23/2018,08/21/2018, ,"Drought has affected outfitters and river guides in parts of southern Colorado as low flows change the trips.  A guide for an outfitter near Cañon City in Fremont County noted that with low flows there were more obstacles in the river, more rocks and more maneuvering, creating more work.  He also mentioned that being paid by the trip, and not by the hour, meant that his paycheck was smaller.  The Arkansas River was about one-third of its normal volume, with recreationists along its length in Fremont and La Plata counties benefitting from the Upper Arkansas Voluntary Flow Management program, in which water agencies try to release water at times to benefit those using the river.An outfitter in Durango had to end river rafting trips because the Animas River was too low.  Wyoming Public Radio (Laramie, Wyo.), Aug. 21, 2018","Business & Industry, Tourism & Recreation, Water Supply & Quality","El Paso County, CO, Colorado Springs, CO, Fremont County, CO, Canon City, CO, La Plata County, CO, Durango, CO",
46740,"Heat, low flows stressing fish in northwest Colorado",08/24/2018,08/21/2018, ,"Record heat in northwestern Colorado warmed the waters of the Yampa and White rivers, stressing fish.  Fishing restrictions remained in place for nearly a half dozen rivers in the state.Colorado Public Radio (Centennial, Colo.), Aug. 21, 2018","Business & Industry, Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Moffat County, CO, Rio Blanco County, CO, Routt County, CO, Steamboat Springs, CO",
46741,"Mandatory water restrictions in Grand Junction, Colorado",08/24/2018,08/21/2018,10/10/2018,"Water restrictions in Grand Junction remained in effect, despite some recent rainfall.KKCO-TV NBC 11 (Grand Junction, Colo.), Oct. 10, 2018Mandatory water restrictions took effect in Grand Junction on Aug. 21 as extreme drought persisted.  KREX-TV CBS 5 (Grand Junction, Colo.), Aug. 21, 2018","Relief, Response & Restrictions, Water Supply & Quality","Grand Junction, CO",
45689,"Stage 2 water shortage in Aspen, Colorado",10/01/2018,08/14/2018,10/01/2018,"Stage 2 water restrictions remained in effect in Aspen.Aspen Daily News (Colo.), Oct. 1, 2018Aspen officials declared a stage 2 water shortage as the water levels of Castle and Maroon creeks fell to 75 percent below normal. KCNC-TV CBS 4 Denver (Colo.), Aug. 14, 2018","Relief, Response & Restrictions, Water Supply & Quality","Pitkin County, CO, Aspen, CO",
45638,"Water restrictions in Carbondale, Colorado",10/11/2018,07/30/2018,10/15/2018,"Water restrictions in Carbondale ended on Oct. 15.  The town ditches were also turned off and stopped flowing.  Glenwood Springs Post Independent (Colo.), Oct. 10, 2018Carbondale enacted water restrictions on July 30 with the expectation that Crystal River levels would continue their decline, which would lower ditch flows.KDNK-FM Community Radio (Carbondale, Colo.), Aug. 6. 2018","Relief, Response & Restrictions, Water Supply & Quality","Carbondale, CO",
45439,"Drought stressing trees in Denver, Colorado",07/26/2018,07/23/2018, ,"Drought stress was causing trees in the Denver area to turn yellow prematurely and even drop their leaves.KUSA-TV NBC 9 Denver (Colo.), July 23, 2018",Plants & Wildlife,"Denver County, CO, Denver, CO",
45306,"Water demand up, supply down in Fremont County, Colorado",07/18/2018,07/18/2018, ,"Water production was higher than normal at the Florence Water Treatment plant, due to drought and high water demand for firefighting.  The level of the Arkansas River was dropping and may lead to water restrictions.  In Canon City, the water superintendent was urging people to adopt efficient water use habits.Pueblo Chieftain (Colo.), July 18, 2018","Relief, Response & Restrictions, Water Supply & Quality","Fremont County, CO, Canon City, CO, Florence, CO",
45273,"Water rationing in Beulah, Colorado",07/17/2018,07/16/2018, ,"Drought conditions led the Beulah Water District to permit water use of 80 gallons per day for household use.  District officials met on the evening of July 17 to consider tightening the rationing to just 60 gallons per day.Pueblo Chieftain (Colo.), July 16, 2018","Relief, Response & Restrictions, Water Supply & Quality","Beulah, CO",
45231,"River closed to all activity in Littleton, Colorado",07/13/2018,07/14/2018,07/15/2018,"The South Platte River in Littleton was closed to all activity, due to extremely low flow in the river, exposing much of the riverbed.  The flow was 20 cubic feet per second, or about 5 percent of normal. Normal flow for this time of year can range from 100 to 500 cfs.  Officials wanted to avoid damage to the riverbed. The Denver Post (Colo.), July 12, 2018","Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","Littleton, CO",
45104,"Historic train updated for fire safety in La Plata County, Colorado",06/28/2018,06/26/2018, ,"The Durango & Silverton Narrow Gauge Railroad train was updated and is powered by diesel engines, which do not release sparks as the previously used steam engine did.  With the existing drought, the concern was about fire safety and prevention.KOB-TV NBC 4 (Albuquerque, N.M.), June 26, 2018","Fire, Relief, Response & Restrictions, Tourism & Recreation","La Plata County, CO, Durango, CO, San Juan County, CO, Silverton, CO",
45009,"Sale, use of fireworks banned in Montrose, Colorado",06/20/2018,06/18/2018, ,"A ban on the sale and use of fireworks within Montrose city limits was unanimously approved by Montrose City Council members on June 18, due to dry conditions and the fire risk.  Councilors also were in favor of a public fireworks display on July 4.  Numerous county and federal jurisdictions around the city have Stage 2 fire bans in effect, prohibiting the use of fireworks and other activities.Montrose Daily Press (Colo.), June 20, 2018","Fire, Relief, Response & Restrictions","Montrose, CO",
45010,"Fireworks display canceled in Telluride, Colorado",06/20/2018,06/18/2018, ,"The Telluride Fire Protection District canceled the city’s annual fireworks display, due to ongoing fire safety concerns and severe drought. Montrose Daily Press (Colo.), June 20, 2018","Fire, Relief, Response & Restrictions","Telluride, CO",
47917,"Water restrictions in Mancos, Colorado",10/11/2018,06/14/2018, ,"Outdoor water use restrictions took effect in Mancos in preparation for potential water shortages later in the year.   Outdoor watering may be done on certain days, depending on one’s address.  Montezuma County was in exceptional drought conditions, due to low snowpack in the San Juan Mountains during the previous winter and abnormally hot, dry weather during the spring.  Several reservoirs and rivers in the county were low.  Cortez Journal (Colo.), June 28, 2018","Relief, Response & Restrictions, Water Supply & Quality","Mancos, CO",
44938,"Fireworks not to be sold, used in Pueblo, Pueblo County, Colorado",06/14/2018,06/13/2018, ,"The legal sale and use of fireworks was banned in Pueblo after the city council voted to prohibit fireworks on June 11.  A similar ban was in effect for Pueblo County.  Commercial fireworks displays were scheduled to proceed as planned.  Pueblo Chieftain (Colo.), June 13, 2018","Fire, Relief, Response & Restrictions","Pueblo County, CO, Pueblo, CO",
45031,"Critical water shortage in Orchard City, Colorado",06/21/2018,06/13/2018, ,"A critical water supply shortage was declared for Orchard City when the city board of trustees passed the resolution, due to drought.  Mandatory water use restrictions of 50 percent will take effect, as will tiered billing rates, making excessive water use more expensive as more water is used.  Limitations of the town’s filtration system and poor conservation efforts by the community were other reasons the resolution was needed. Delta County Independent (Delta, Colo.), June 20, 2018","Relief, Response & Restrictions, Water Supply & Quality","Orchard City, CO",
44946,"Fire, fireworks restrictions in Garfield County, Colorado",06/15/2018,06/11/2018, ,"The Garfield County commissioners voted on June 11 to pass an ordinance banning the use of fireworks in the unincorporated parts of the county while the fire danger remained.   The Rifle city council also voted to prohibit the use of fireworks within city limits.  Garfield County and the Bureau of Land Management enacted stage 1 fire restrictions in the county.Glenwood Springs Post Independent (Colo.), June 11, 2018","Fire, Relief, Response & Restrictions","Garfield County, CO, Battlement Mesa, CO, Rifle, CO",
44947,"Fourth of July fireworks display adapted for drought in Glenwood Springs, Colorado",06/15/2018,06/11/2018, ,"Glenwood Springs officials opted to cancel its Fourth of July fireworks show and hold a laser light show instead, due to the heightened fire danger.Glenwood Springs Post Independent (Colo.), June 11, 2018","Fire, Relief, Response & Restrictions","Glenwood Springs, CO",
44921,Fire restrictions in Colorado communities,06/12/2018,06/07/2018, ,"Fire officials in Colorado Springs and Manitou Springs issued restrictions on open burning.  Fire restrictions also exist in Teller County, El Paso County, Pueblo and Pueblo County, as well as other areas.KRCC Radio Colorado College (Colorado Springs, Colo.), June 7, 2018","Fire, Relief, Response & Restrictions","Colorado Springs, CO, Manitou Springs, CO",
44872,"Open flames prohibited in Pueblo, Pueblo County, Colorado",06/04/2018,06/04/2018, ,"Nearly all open flames and burning were banned in Pueblo, stated Fire Chief Shawn Shelton.  Residents may still use grills, however.  Similar restrictions on burning were issued for Pueblo County in May.  Pueblo Chieftain (Colo.), June  4, 2018","Fire, Relief, Response & Restrictions","Pueblo County, CO, Pueblo, CO",
47940,Cantaloupes benefited from dry summer in southeast Colorado,10/23/2018,06/01/2018,10/18/2018,"The droughty summer was beneficial for melons grown in southeastern Colorado.  Because the melons are in contact with the ground, rain can cause decay and affect the sugars in the produce.  However, the lack of rain meant that sugars were extremely high, and flavors were very good. KUSA-TV NBC 9 Denver (Colo.), Oct. 18, 2018",Agriculture,"Otero County, CO, Rocky Ford, CO",
47934,"Public water station closed in Divide, Colorado",10/17/2018,05/31/2018,10/08/2018,"The public water station in Divide closed in May, mainly due to drought and augmentation requirements when stream flows are low, according to Bryan Johnson, executive vice president of Divide Water Providers.The Colorado Springs Gazette (Colo.), Oct. 8, 2018","Society & Public Health, Water Supply & Quality","Teller County, CO, Divide, CO",
47955,"Water restrictions in Bayfield, Colorado",10/30/2018,05/30/2018, ,"Residents of Bayfield were only permitted to water every other day and only during evening or nighttime hours to preserve its water supplies, according to Town Manager Chris LeMay.  La Plata County was in exceptional drought.Durango Herald (Colo.), May 30, 2018","Relief, Response & Restrictions, Water Supply & Quality","Bayfield, CO",
44834,"No fireworks sold, used in Mesa County, Colorado",05/25/2018,05/23/2018,07/04/2018,"The Mesa County Commission banned fireworks sales in unincorporated parts of the county, while De Beque, Fruita and Grand Junction councils also banned fireworks sales, leaving no place in the county were fireworks can be legally sold or used.Grand Junction Sentinel (Colo.), May 23, 2018","Fire, Relief, Response & Restrictions","Mesa County, CO, Collbran, CO, De Beque, CO, Fruita, CO, Grand Junction, CO",
47953,"No new water dock customers in Durango, Colorado",10/30/2018,05/16/2018,09/03/2018,"As peak irrigation season demand wound down in La Plata County, the city of Durango began accepting new water customers at its water dock on Sept. 4.  The moratorium on new water customers was to help Durango avoid water restrictions for residential water users, and no water restrictions were needed during the summer, despite exceptional drought in the region.The Cortez Journal (Colo.), Aug. 27, 2018The city of Durango stopped accepting new water dock customers in mid-May for fear that water restrictions may be needed sooner rather than later, according to Jarrod Biggs, assistant utilities director. Durango Herald (Colo.), May 30, 2018","Relief, Response & Restrictions, Water Supply & Quality","Durango, CO",
44768,"Voluntary water conservation urged in Salida, Colorado",05/17/2018,05/14/2018, ,"Residents of Salida were encouraged to voluntarily conserve water as drought encompassed nearly 70 percent of the state. KCNC-TV CBS 4 Denver (Colo.), May 14, 2018","Relief, Response & Restrictions, Water Supply & Quality","Salida, CO",
44840,"Water conservation urged in Aspen, Colorado",05/25/2018,05/14/2018, ,"The Aspen city council declared a stage one drought in May and urged residents to voluntarily conserve water by 10 percent.  To reduce water use, the parks department began eliminating one day of watering weekly in most city parks.  The city golf course also was irrigating less and saved 600,000 gallons in a week.Aspen Public Radio (Colo.), May 23, 2018","Relief, Response & Restrictions, Water Supply & Quality","Aspen, CO",
44745,"Caution advised with water use in Montrose, Colorado",05/14/2018,05/13/2018, ,"Citizens of Montrose were urged to be cautious with their water use and conserve ahead of a hot summer and amid ongoing drought.  Their water supply was adequate, but many people depend on the water supply within the Colorado River Basin. Montrose Daily Press (Colo.), May 13, 2018","Relief, Response & Restrictions, Water Supply & Quality","Montrose, CO",
44773,"Water restrictions in Telluride, Colorado",05/17/2018,05/11/2018, ,"Water restrictions banning the careless use of water took effect in Telluride.  Water must be requested in restaurants if a customer wishes to have a glass.  There were also restrictions on filling or refilling swimming pools and hot tubs.KDVR-TV FOX 31 Denver (Colo.), May 16, 2018","Relief, Response & Restrictions, Water Supply & Quality","Telluride, CO",
44718,"Water conservation urged in Grand Junction, Colorado",05/10/2018,05/04/2018, ,"Voluntary water conservation was urged in Grand Junction, Clifton and Ute Water Districts. KKCO-TV NBC 11 (Grand Junction, Colo.), May 4, 2018","Relief, Response & Restrictions, Water Supply & Quality","Mesa County, CO, Clifton, CO, Grand Junction, CO",
44805,"Fireworks sales banned in Grand Junction, Colorado",05/23/2018,05/02/2018,07/04/2018,"The Grand Junction city council banned the sales of fireworks within city limits during its May 2 meeting.  The prohibition on fireworks sales came amid one of the driest seasons in the region’s history.  Officials estimated that the sales ban will cause estimated losses of $2,600 in sales taxes and another $2,675 in permit revenue from temporary fireworks vendors. Grand Junction Sentinel (Colo.), May 3, 2018","Fire, Relief, Response & Restrictions","Grand Junction, CO",
44665,"Water restrictions in Manitou Springs, Colorado",04/26/2018,05/01/2018, ,"Level one water restrictions will begin in Manitou Springs on May 1, due to drought and low snowpack in the region.  Under such restrictions, lawn watering is only permitted on certain days.KOAA-TV NBC 5 & 30 Colorado Springs (Colo.), April 24, 2018","Relief, Response & Restrictions, Water Supply & Quality","Manitou Springs, CO",
44746,"Mandatory water restrictions in Mountain Village, Colorado",05/14/2018,05/01/2018, ,"On May 1, the Town of Mountain Village enacted mandatory restrictions with the expectation of a dry summer looming.  Residents of the village, Ski Ranches, Elk Run and Skyfield communities were notified that they would need to observe the town’s water conservation program schedule for outdoor watering.  Montrose Daily Press (Colo.), May 13, 2018","Relief, Response & Restrictions, Water Supply & Quality","Mountain Village, CO",
44661,"More firefighters added in Durango, Colorado",04/26/2018,04/25/2018, ,"The Durango Fire Protection District added more crew members with the expectation of a bad fire season as the region endured exceptional drought.""We are seeing just crazy fire behavior, really aggressive fire behavior,"" Chief Hal Doughty with the Durango Fire Protection District said. ""We are anticipating these guys to have a really busy season.""kob 4 (Albuquerque, N.M.), April 25, 2018","Fire, Relief, Response & Restrictions","La Plata County, CO, Durango, CO",
44663,"Voluntary water restrictions in Ridgway, Colorado",04/26/2018,04/25/2018, ,"Voluntary outdoor water restrictions were announced in Ridgway, and mandatory restrictions may loom in the next month, according to Jen Coates, town manager.  She thought that the mandatory restrictions could come from the town or due to a water call by Montrose County officials. The Telluride Daily Planet (Colo.), April 25, 2018","Relief, Response & Restrictions, Water Supply & Quality","Ridgway, CO",
44664,"Water restrictions in Steamboat Springs, Colorado",04/26/2018,04/24/2018, ,"Steamboat Springs water providers announced Stage 2 water restrictions took effect, meaning that lawn watering was only permitted on certain days.  During the winter, snowfall was below average.  On Buffalo Pass, the snowpack was below 80 percent for much of the winter, but improved to 91 percent of average.Steamboat Today (Colo.), April 24, 2018","Relief, Response & Restrictions, Water Supply & Quality","Steamboat Springs, CO",
44623,Conflict over water use in the Colorado River Basin,04/19/2018,04/18/2018, ,"Four states feel that Arizona’s largest water provider is manipulating supply and demand to prevent a reduction in its portion of the Colorado River.  Colorado, New Mexico, Utah, Wyoming and Denver’s water utility resented cutting back on water use while it seemed that the Central Arizona Project was not doing its fair share of conservation and was taking advantage of the situation, which the CAP denied.Santa Fe New Mexican (N.M.), April 18, 2018","Relief, Response & Restrictions, Water Supply & Quality","Arizona, Colorado, Denver, CO, New Mexico, Utah, Wyoming",
44565,"Alternate water source for Denver, Colorado due to low snowpack",04/06/2018,04/05/2018, ,"Due to poor snowpack, Denver Water officials planned to get more water from the northern mountains because the snowpack in the upper South Platte River basin was low.  Statewide, Colorado’s snowpack was 66 percent of normal.The Denver Post (Colo.), April 5, 2018","Relief, Response & Restrictions, Water Supply & Quality","Denver County, CO, Denver, CO",
47968,Mancos River in southwest Colorado being monitored,11/09/2018,03/15/2018,11/07/2018,"The Mancos Conservation District responded to worsening drought conditions in March 2018 by beginning a river monitoring program to keep Mancos landowners and other locals informed about the river’s condition.  The Cortez Journal (Colo.), Nov. 7, 2018","Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Montezuma County, CO, Mancos, CO",
43960,"Ski resort offering free meals to its underemployed workers in Aspen, Colorado",01/09/2018,12/22/2017,01/07/2018,"The Aspen Skiing Co. opened a soup kitchen in December to offer free meals to its under worked employees and will continue to do so until the resort can offer full employment to its employees. Santa Fe New Mexican (N.M.), Jan. 7, 2018","Society & Public Health, Tourism & Recreation","Pitkin County, CO, Aspen, CO",
42925,"Warm, dry weather brings need for lawn watering in Denver, Colorado",12/14/2017,12/13/2017, ,"Denver parks workers aerated grass at the Civic Center and watered the lawn to help it endure the 65-day dry spell that finally ended with a thin layer of snow.  Warm temperatures have also kept plants and grass green at a time of year when they would normally be brown and dead. Denver Post (Colo.), Dec. 13, 2017","Plants & Wildlife, Water Supply & Quality","Denver, CO",
