Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
51650,Dry conditions affecting Oklahoma's winter wheat pasture crop,11/03/2020,10/27/2020, ,"The lack of moisture is beginning to take a toll on Oklahoma’s winter wheat pasture crop, which could affect the national cattle market.  Oklahoma State University Extension livestock market economist, Dr. Derrell Peel said about the winter wheat, “We're at kind of a critical stage right now. The door is closing pretty rapidly on winter wheat pasture here. We've got quite a bit of wheat that's in, a lot of it's up, and actually, some of it still looks okay, but it's beginning to go backwards pretty quickly. So, if we don't get some significant moisture in just the next few days, then we're really going to lose possibilities for decent winter forage.""RFD TV (Nashville, Tenn.), Oct 27, 2020","Agriculture, Plants & Wildlife","Oklahoma, Alfalfa County, OK, Beaver County, OK, Beckham County, OK, Blaine County, OK, Caddo County, OK, Canadian County, OK, Cimarron County, OK, Comanche County, OK, Cotton County, OK, Custer County, OK, Dewey County, OK, Ellis County, OK, Garfield County, OK, Grady County, OK, Grant County, OK, Greer County, OK, Harmon County, OK, Harper County, OK, Jackson County, OK, Jefferson County, OK, Kingfisher County, OK, Kiowa County, OK, Logan County, OK, Major County, OK, Roger Mills County, OK, Stephens County, OK, Texas County, OK, Tillman County, OK, Washita County, OK, Woods County, OK, Woodward County, OK",
51645,"Bottled water, financial assistance for dry wells in New Hampshire",04/02/2021,10/23/2020,04/01/2021,"The state is still offering financial aid to pay for bottled water and new, deeper wells for low-income homeowners whose private wells run dry.  The program began in the fall of 2020 and continues to draw applicants.  About $650,000 remained of the initial $1.5 million after more than 70 new wells were completed. New Hampshire Public Radio (Concord), April 1, 2021Low-income homeowners with dry wells in New Hampshire were eligible to receive emergency aid and bottled water from the state’s Drinking Water and Groundwater Trust Fund, which contributed $1.5 million for the relief program.  New Hampshire Public Radio (Concord), Oct 23, 2020","Relief, Response & Restrictions, Water Supply & Quality",New Hampshire,
51625,Winter wheat not yet germinated in drier parts of Kansas,10/22/2020,10/21/2020, ,"Wheat in central Kansas needed more moisture to germinate.   Wheat is typically planted in late September or early October, and usually sprouts immediately, but dry conditions have not allowed germination to occur.KWCH 12 (Wichita, Kan.), Oct 27, 2020Wheat in western Kansas was spotty and at risk from winter kill due to severe drought.  Recent snowfall has been beneficial, but far more moisture is needed.  More crop growth was needed before winter, but time was running out.KSN-TV (Wichita, Kan.), Oct 26, 2020Winter wheat in Kansas, typically planted late August to mid-September, has not yet germinated in some areas for lack of moisture, although it ought to be about four inches tall.  KSNF/KODE – FourStatesHomepage.com (Joplin, Mo.), Oct 21, 2020",Agriculture,"Kansas, Barber County, KS, Barton County, KS, Cheyenne County, KS, Clark County, KS, Comanche County, KS, Decatur County, KS, Dickinson County, KS, Edwards County, KS, Ellis County, KS, Ellsworth County, KS, Finney County, KS, Ford County, KS, Gove County, KS, Graham County, KS, Grant County, KS, Gray County, KS, Greeley County, KS, Hamilton County, KS, Haskell County, KS, Hodgeman County, KS, Kearny County, KS, Kiowa County, KS, Lane County, KS, Lincoln County, KS, Logan County, KS, Marion County, KS, McPherson County, KS, Meade County, KS, Morton County, KS, Ness County, KS, Norton County, KS, Osborne County, KS, Ottawa County, KS, Pawnee County, KS, Phillips County, KS, Pratt County, KS, Rawlins County, KS, Rice County, KS, Rooks County, KS, Rush County, KS, Russell County, KS, Saline County, KS, Scott County, KS, Seward County, KS, Sheridan County, KS, Sherman County, KS, Smith County, KS, Stafford County, KS, Stanton County, KS, Stevens County, KS, Thomas County, KS, Trego County, KS, Wallace County, KS, Wichita County, KS",
51627,Connecticut maple trees struggling amid drought,10/23/2020,10/21/2020, ,"Maple trees in Connecticut were struggling amid the drought.  A producer feared that the lack of rainfall would result in syrup with a high sugar content and that lingering drought effects could persist for two to three years.WFSB-TV CBS Channel 3 (Rocky Hill, Conn.), Oct 21, 2020","Agriculture, Plants & Wildlife",Connecticut,
51634,"Drought, other factors led to many tree removals in Connecticut",10/23/2020,10/20/2020, ,"Connecticut’s trees were under stress from insects, tropical storms and drought, leading to the removal of more trees than seen in past years.Journal Inquirer (Manchester, Conn.), Oct 20, 2020",Plants & Wildlife,Connecticut,
51624,"Pasture, rangelands deteriorating in Oklahoma",10/22/2020,10/19/2020, ,"As Oklahoma dried out rapidly, pasture and rangelands have deteriorated.  Winter wheat growth will slow very soon without rain, which will limit winter grazing.  Hay production in Oklahoma in 2020 was projected to be down nearly 12 percent.Drovers Cattle Network (Lenexa, Kan.), Oct 19, 2020","Agriculture, Plants & Wildlife","Oklahoma, Alfalfa County, OK, Beaver County, OK, Beckham County, OK, Blaine County, OK, Caddo County, OK, Canadian County, OK, Cimarron County, OK, Comanche County, OK, Cotton County, OK, Custer County, OK, Dewey County, OK, Ellis County, OK, Garfield County, OK, Grady County, OK, Grant County, OK, Greer County, OK, Harmon County, OK, Harper County, OK, Jackson County, OK, Jefferson County, OK, Kingfisher County, OK, Kiowa County, OK, Logan County, OK, Major County, OK, Roger Mills County, OK, Stephens County, OK, Texas County, OK, Tillman County, OK, Washita County, OK, Woods County, OK, Woodward County, OK",
51618,Some West Virginia streams too low to stock with fish,10/22/2020,10/18/2020, ,"Some West Virginia streams were too low to be stocked with fish, leading the state Division of Natural Resources stocking crews to focus more on stocking lakes this fall.Herald (Hagerstown, Md.), Oct. 18, 2020","Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality",West Virginia,
51611,"Livestock sales, winter wheat drilled in Colorado",10/16/2020,10/16/2020, ,"Some Colorado ranchers opted to sell cattle, and winter wheat had to be drilled in in many locations rather than planted conventionally, due to low soil moisture, according to a service climatologist and drought specialist at Colorado State University’s Colorado Climate Center.South Platte Sentinel (Sterling, Colo.), Oct 16, 2020",Agriculture,Colorado,
51612,Missourians urged to avoid outdoor burning,10/16/2020,10/13/2020, ,"Missouri’s state fire marshal urged the public to avoid outdoor burning as drought has affected the state in recent weeks.St. Louis Post-Dispatch (Mo.), Oct 13, 2020","Fire, Relief, Response & Restrictions",Missouri,
51602,Level 3 drought for southeastern Massachusetts,10/15/2020,10/09/2020,11/09/2020,"The Massachusetts Executive Office of Energy and Environmental Affairs declared a level 3 drought declaration, or critical drought, for southeast Massachusetts.  The other six regions in the state, Western, Connecticut River Valley, Central, Northeast, Cape Cod, and Islands, remained at a Level 2, or significant drought.Residents were urged to continue conserving water.  Caution with fire was also recommended.NBC Boston (Mass.), Oct 9, 2020","Relief, Response & Restrictions, Water Supply & Quality",Massachusetts,
51583,Relief sought for dry wells in New Hampshire,10/14/2020,10/08/2020, ,"Gov. Chris Sununu announced his intention to request several million dollars from the state Drinking Water and Groundwater Advisory Commission to be put into an emergency fund to assist people with dry wells due to drought.SeacoastOnline.com (Portsmouth, N.H.), Oct 8, 2020","Relief, Response & Restrictions, Water Supply & Quality","New Hampshire, Belknap County, NH, Carroll County, NH, Hillsborough County, NH, Merrimack County, NH, Rockingham County, NH, Strafford County, NH",
51558,Potato yields down in Maine,11/02/2020,10/05/2020,10/29/2020,"The Aroostook County potato crop was down about 20 percent, due to drought.  One Presque Isle grower saw a drop in yield of about 30 percent.  Bangor Daily News (Maine), Oct 29, 2020Many Maine potato growers were reporting smaller yields, with some down 30 percent, due to the summer drought, according to the executive director of the Maine Potato Board. CentralMaine (Augusta, Maine), Oct. 5, 2020",Agriculture,"Maine, Aroostook County, ME",
51578,Arizona ranchers lack adequate pasture,10/13/2020,10/01/2020, ,"After a poor monsoon season, Arizona ranchers were hard pressed to find green pastures for livestock to graze.  Some sold cattle earlier than usual or opted to get out of the business.Elko Daily Free Press (Nev.), Oct. 1, 2020","Agriculture, Plants & Wildlife",Arizona,
53860,Drought limiting North Dakota forage production,03/18/2021,10/01/2020,03/18/2021,"North Dakota forage production is expected to be down 20% to 25% with normal spring precipitation, according to North Dakota State University Extension’s range specialist, as May and June rain is crucial for grass growth, particularly after a dry fall.  If precipitation is below normal, forage losses may range from 35% to 55%.  Williston Herald (N.D.), March 23, 2021Drought stress in fall 2020 killed North Dakota’s cool season grass tillers, slowing plant development in spring 2021.  As a result, ranchers should expect a delay in grass development in spring 2021, according to an Extension livestock environmental stewardship specialist.  If pastures are not allowed to recover, forage production may be down at least 20% to 25% in 2021.  Early grazing will reduce pasture production even further.Sidney Herald (Mont.), March 18, 2021","Agriculture, Plants & Wildlife",North Dakota,
51577,More funds for Klamath Reclamation Project in Oregon,10/12/2020,10/01/2020, ,"The U.S. House of Representatives passed an amendment of the 2000 Klamath Basin Water Supply Enhancement Act, which will better distribute $10 million in funding annually to drought relief efforts in the Klamath Basin.Klamath Falls Herald and News (Ore.), Oct. 1, 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Modoc County, CA, Siskiyou County, CA, District of Columbia, District of Columbia, DC, Klamath County, OR",
51556,"Colorado drought plan expanded, request for emergency relief",10/02/2020,10/01/2020, ,"As drought worsened in Colorado, with an area of exceptional drought appearing in the western part of the state, Gov. Jared Polis expanded the second phase of the state’s drought response plan to all counties.  A drought task force will assess initial damages and drought impacts and make recommendations on mitigation measures.  Polis also requested that the U.S. Department of Agriculture provide emergency relief for Colorado producers as they endure financial losses.Colorado Public Radio (Centennial), Oct 1, 2020","Agriculture, Relief, Response & Restrictions","Colorado, Delta County, CO, Garfield County, CO, Mesa County, CO, Pitkin County, CO",
51557,Drought hurt North Dakota soybean yield,10/08/2020,09/30/2020, ,"North Dakota's soybeans were rated 49 percent good to excellent, but the yield appeared to be poor, due to dry conditions.  Many growers were also noticing quality issues.  Some farmers were finding shriveled seeds because it was so dry.Williston Herald (N.D.), Oct 2, 2020",Agriculture,North Dakota,
51541,Connecticut drought-affected trees downed in storm,10/01/2020,09/30/2020, ,"Connecticut’s drought-stricken trees, rooted in saturated soil and blown over by strong winds, brought down numerous power lines, leaving thousands of people without power.Fairfield Daily Voice (Conn.), Sept 30, 2020","Plants & Wildlife, Society & Public Health","Connecticut, Fairfield County, CT, Hartford County, CT, Litchfield County, CT, Middlesex County, CT, New Haven County, CT, New London County, CT, Tolland County, CT, Windham County, CT",
51563,Massachusetts fire tower network activated,10/08/2020,09/29/2020, ,"Massachusetts' fire tower network was expanded and was activated, due to the increased fire risk.  The chief fire warden for the Massachusetts Department of Conservation and Recreation stated that there were 52 fires statewide in the past nine days.  Many of the blazes burned deep and took days to extinguish, stressing local fire departments and other resources.  The fire danger was highest in the southeast, including the Cape and Islands.Cape Cod Times (Hyannis, Mass.), Oct 7, 2020","Fire, Relief, Response & Restrictions","Massachusetts, Barnstable County, MA, Dukes County, MA, Nantucket County, MA",
51527,"Low corn, hay yields force farmers to purchase feed in Connecticut",09/30/2020,09/28/2020, ,"The Hartford area has received two-thirds of its normal precipitation for the year after a hot, dry summer, leaving 90 percent of pastures in very poor to poor condition.  Dairy farmers were seeking to purchase corn feed for their cattle as yields were down, due to the lack of rain.  Hay production was down also.Harford Courant (Conn.), Sept 28, 2020","Agriculture, Plants & Wildlife","Connecticut, Hartford, CT",
51550,Maine's oak trees stressed by drought produced many acorns,10/01/2020,09/27/2020, ,"Maine’s oak trees had a second consecutive heavy mast year, something that does not typically occur.  Experts say that drought is likely to blame for the abundance of acorns.  Some of the acorns were green and undeveloped, also indicating drought stress.Portland Press Herald (Maine), Sept 27, 2020",Plants & Wildlife,"Maine, Brunswick, ME, Scarborough, ME, Biddeford, ME",
51523,New Hampshire governor instituted fire restrictions,10/05/2020,09/25/2020,10/21/2020,"Recent rainfall allowed an end to the restrictions on smoking and campfires near New Hampshire public woodlands.  New Hampshire Public Radio (Concord), Oct 21, 2020New Hampshire Gov. Chris Sununu banned burning debris on public property, most campfires and smoking near public woodlands on Sept. 25.  The ban is indefinite.  New Hampshire Public Radio (Concord), Sept 25, 2020","Fire, Relief, Response & Restrictions",New Hampshire,
51503,Reminder to be careful with outdoor burning in Vermont,09/24/2020,09/24/2020, ,"The Vermont Department of Forests, Parks and Recreation reminded the public to be careful with open burning and to follow all state laws and local ordinances after a dry summer.  Bennington Banner (Vt.), Sept. 24, 2020","Fire, Relief, Response & Restrictions",Vermont,
51516,More wells going dry in New Hampshire,09/24/2020,09/21/2020, ,"New Hampshire officials warned people with wells to carefully watch their water use as more than 100 people report problems daily with their wells.  Well drillers were busy and have backlogs on drilling new wells of 6 to 12 weeks or more.  WMUR-TV ABC 9 Manchester (N.H.), Sept 21, 2020","Business & Industry, Relief, Response & Restrictions, Water Supply & Quality",New Hampshire,
51489,Drought advisory ended for Rhode Island,02/12/2021,09/17/2020,02/12/2021,"Gov. Gina Raimondo lifted the drought advisory issued on Sept. 17 as the state’s Drought Advisory Committee concluded on Feb. 9 that conditions warranted lifting the advisory.  Precipitation and groundwater levels have returned to normal statewide.  The state's drought plan requires three months of near-normal precipitation and two consecutive months of normal groundwater before improving a drought advisory, according to the Department of Administration.The Providence Journal (R.I.), Feb. 12, 2021Rhode Island Gov. Gina Raimondo issued a statewide drought advisory, urging the public to be mindful of their water use as 79.5 percent of the state was in extreme drought.The Providence Journal (R.I.), Sept 17, 2020","Relief, Response & Restrictions, Water Supply & Quality","Rhode Island, Bristol County, RI, Kent County, RI, Newport County, RI, Providence County, RI, Washington County, RI",
51498,Maine Drought Task Force met,09/22/2020,09/17/2020, ,"The Maine Drought Task Force met on Sept. 17 and assessed conditions.  The existence of extreme drought in Aroostook County made farmers, ranchers and small businesses eligible for some USDA programs.  Potato crops were light.  Hay production was about half of normal, leaving farmers in need of hay to get their livestock through the winter.  Some Aroostook County streams and rivers were so low that one could walk across and not get wet feet.  Bangor Daily News (Maine), Sept. 20, 2020","Agriculture, Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Maine, Aroostook County, ME",
51478,Dry weather hurts pasture condition in Hawaii,09/17/2020,09/14/2020, ,"Pastures were dry on the Big Island near Waikii and Mana, with degraded conditions over the eastern slopes of Mauna Kea and lower slopes in parts of the Kau District.  Sections of a ranch in southwest Maui were unusable, due to a lack of rain for the past six weeks.Hawaii News Now KHNL/KGMB (Honolulu), Sept 14, 2020","Agriculture, Plants & Wildlife","Hawaii, Hawaii County, HI, Waikii, HI, Maui County, HI",
51482,More wells being drilled in New Hampshire,09/17/2020,09/14/2020, ,"As New Hampshire’s drought persisted, more homeowners were finding that their wells had run dry.  One well drilling company had more than 100 customers on a waiting list, needing a bedrock well drilled to restore the water supply for homes.  Such wells often cost $10,000 to $12,000.WMUR-TV ABC 9 Manchester (N.H.), Sept 14, 2020","Business & Industry, Society & Public Health, Water Supply & Quality","New Hampshire, Belknap County, NH, Merrimack County, NH",
51485,Increased well drilling in Vermont,09/17/2020,09/14/2020, ,"Moderate drought in Vermont caused springs to stop running, wells were going dry and the public was warned to limit water use.  A well driller in Stockbridge reported that call volume was three times normal.  Another driller in Ascutney stated that his company had been busy drilling deeper wells.Valley News (West Lebanon, N.H.), Sept 14, 2020","Business & Industry, Relief, Response & Restrictions, Water Supply & Quality","Vermont, Windsor County, VT, Ascutney, VT",
51462,Water conservation urged in New Hampshire,11/12/2020,09/11/2020,11/12/2020,"While New Hampshire’s rivers and streams were below normal, groundwater levels were worse.  In the Concord area, the groundwater level fell about a quarter of a foot in just the past 30 days.  Water conservation was recommended.WMUR-TV ABC 9 Manchester (N.H.), Nov. 12, 2020Residents of New Hampshire were again reminded on Sept. 13 to do what they could to conserve water as moderate and severe drought conditions drastically lowered water levels across the state.  The Merrimack River was flowing at less than a third of average volume.WMUR-TV ABC 9 Manchester (N.H.), Sept 13, 2020New Hampshire officials continued to remind the public to practice conservation and to carefully monitor their wells.  Lake levels were falling, and stream flows were below normal in most of the state.  Most of the state’s 31 monitoring wells were much lower than normal.  Water users in the Lamprey and Souhegan River watershed were still being urged to curb outdoor water use and switch to groundwater sources.  The New Hampshire Department of Environmental Services conducted two water releases to aid aquatic life in late June and mid-August and plan another release in mid-September.Statewide, 148 community water systems had restrictions on use.The Conway Daily Sun (North Conway, N.H.), Sept 11, 2020","Relief, Response & Restrictions, Water Supply & Quality",New Hampshire,
51460,Small apples in New Hampshire,09/15/2020,09/10/2020, ,"Drought kept New Hampshire’s apples on the small side this year, but they’re very sweet.The Conway Daily Sun (N.H.), Sept 10, 2020",Agriculture,"New Hampshire, Carroll County, NH",
51461,"Arizona fire season, restrictions extending into September",09/15/2020,09/09/2020, ,"The lack of monsoon rain has allowed the fire season in Arizona to continue into September, leading the Arizona Department of Forestry to keep fire restrictions in effect longer than usual.  The Arizona Department of Forestry and Fire Management website listed current fire restrictions on state lands in Coconino County south of the Grand Canyon and in Yavapai County.  Stage II restrictions remained in Gila, La Paz, Maricopa, Mohave and Yuma counties and Coconino north of the Grand Canyon.  Some restrictions continued at Arizona state parks, including Catalina, Kartchner, Lost Dutchman, & Fools Hollow Lake Recreation Area, and Tonto Natural Bridge. Stage II fire restrictions also continued at Picacho Peak.AZ Family (Phoenix), Sept 9, 2020","Fire, Relief, Response & Restrictions","Arizona, Coconino County, AZ, Gila County, AZ, La Paz County, AZ, Maricopa County, AZ, Mohave County, AZ, Yavapai County, AZ, Yuma County, AZ",
51454,Fire restrictions in Wyoming,09/14/2020,09/07/2020, ,"The Wyoming Game and Fish Department enacted fire restrictions and bans on many Commission-owned and administered lands across the state.  Game and Fish has fire bans in the Laramie, Lander, Sheridan and Casper regions. The U.S. Forest Service, Teton County, Sublette County, Lincoln County other land-management agencies also have partial fire bans in their jurisdictions.Jackson Hole News & Guide (Wyo.), Sept 7, 2020","Fire, Relief, Response & Restrictions, Tourism & Recreation","Wyoming, Fremont County, WY, Laramie County, WY, Lincoln County, WY, Natrona County, WY, Sheridan County, WY, Sublette County, WY, Teton County, WY",
51452,Irrigation not enough to save New Hampshire crops,09/14/2020,09/06/2020, ,"Some New Hampshire crops could not be saved this year, despite irrigation because drought was too intense, reported a farmer in Hooksett in southern New Hampshire.  A Litchfield farmer discontinued irrigation for his corn, realizing it was not worth the effort and expense.WMUR (Manchester, N.H.), Sept 6, 2020",Agriculture,"New Hampshire, Hillsborough County, NH, Merrimack County, NH",
51451,Low hay supplies leading to livestock sales in Colorado,09/14/2020,09/06/2020, ,"Colorado farmers were not able to sell livestock in February and March as they normally would, due to COVID-19 causing the closing or reduced production in meatpacking plants.  Drought has limited hay supplies, putting additional pressure on ranchers and forcing them to sell at low prices.The Aspen Times (Colo.), Sept 6, 2020","Agriculture, Plants & Wildlife","Colorado, Garfield County, CO",
51458,Water conservation urged in Massachusetts,09/14/2020,09/04/2020, ,"Massachusetts residents were urged to continue conserving water as the state remained in a Level 2 drought, according to the Energy and Environmental Affairs secretary.MassLive.com (Springfield, Mass.), Sept 4, 2020","Relief, Response & Restrictions, Water Supply & Quality","Massachusetts, Barnstable County, MA, Berkshire County, MA, Bristol County, MA, Dukes County, MA, Essex County, MA, Franklin County, MA, Hampden County, MA, Hampshire County, MA, Middlesex County, MA, Nantucket County, MA, Norfolk County, MA, Plymouth County, MA, Suffolk County, MA, Worcester County, MA",
51446,Iowa counties adopt burn bans,10/23/2020,09/03/2020,10/22/2020,"Nineteen Iowa counties have open burning bans as drought persisted.  The 19 counties were Audubon, Boone, Calhoun, Cass, Cerro Gordo, Floyd, Grundy, Hardin, Harrison, Mills, Montgomery, Muscatine, Palo Alto, Plymouth, Pottawattamie, Sioux, Story, Webster and Worth.KMA Land (Shenandoah, Iowa), Oct 22, 2020As about 78 percent of Iowa was abnormally dry or in drought, a number of counties adopted burn bans.  Affected counties included Audubon, Calhoun, Cass, Emmet, Mahaska, Montgomery, Plymouth, Pottawattamie, Sac, Scott, Sioux and Webster, according to the Iowa State Fire Marshal.Des Moines Register (Iowa), Sept 30, 2020As every Iowa county was either abnormally dry or in drought, burn bans were taking effect in numerous counties, including Adair, Audubon, Calhoun, Clay, Dallas, Emmet, Guthrie, Mahaska, Pottawattamie and Webster.Des Moines Register (Iowa), Sept. 9, 2020","Fire, Relief, Response & Restrictions","Iowa, Adair County, IA, Audubon County, IA, Boone County, IA, Calhoun County, IA, Cass County, IA, Cerro Gordo County, IA, Clay County, IA, Dallas County, IA, Emmet County, IA, Floyd County, IA, Grundy County, IA, Guthrie County, IA, Hardin County, IA, Harrison County, IA, Mahaska County, IA, Mills County, IA, Montgomery County, IA, Muscatine County, IA, Palo Alto County, IA, Plymouth County, IA, Pottawattamie County, IA, Sac County, IA, Scott County, IA, Sioux County, IA, Story County, IA, Webster County, IA, Worth County, IA",
51385,Pennsylvania American Water urged voluntary water conservation,08/26/2020,08/25/2020, ,"Pennsylvania American Water urged its customers to voluntarily curb their water use by 5 percent.  PAW serves a number of cities across the state, including Pittsburgh, Scranton, Mechanicsburg, Phillipsburg, and numerous others.Bradford Era (Pa.), Aug 25, 2020","Relief, Response & Restrictions, Water Supply & Quality","Pennsylvania, Pittsburgh, PA, Philipsburg, PA, Hershey, PA, Steelton, PA, Scranton, PA, New Castle, PA, Kane, PA, Milton, PA",
51384,Outdoor water conservation encouraged in New Hampshire,08/26/2020,08/22/2020, ,"The New Hampshire Department of Environmental Services encouraged water users to limit outdoor water use as hot weather, drought and low winter snowpack impacted water supplies.  A voluntary water restriction was in effect in Keene with customers encouraged to curb water use by 10 percent.  Voluntary restrictions were also in effect in Hancock, Jaffrey and Eastfield Crossing in Swanzey.  Forest Hill Estates in Swanzey has a mandatory restriction.Keene Sentinel (N.H.), Aug 22, 2020","Relief, Response & Restrictions, Water Supply & Quality","New Hampshire, Cheshire County, NH, Jaffrey, NH, Keene, NH",
51375,Hay production down in Maine,11/20/2020,08/22/2020,11/20/2020,"Drought and increased hay demand in Maine have left supplies depleted and prices higher.  Yields were down an estimated 30 to 35 percent.Bangor Daily News (Maine), Nov. 20, 2020Hot, dry weather in Maine limited hay production as the crop grows better in cool, moist conditions.  A sustainable dairy and forage systems expert with the University of Maine Cooperative Extension expected a hay production shortfall of more than 30 percent.  The first cutting of hay was very good and benefited from a May snowstorm, but subsequent hot, dry weather left the second and third cuttings lacking.Bangor Daily News (Maine), Aug. 22, 2020","Agriculture, Plants & Wildlife","Maine, Aroostook County, ME, Penobscot County, ME",
51377,Weak monsoon allowed Arizona wildfires to continue through August,08/26/2020,08/21/2020, ,"Arizona does not typically have significant wildfire activity in August because the monsoon usually delivers moisture to the Southwest, but this year the disappointing monsoon has not quenched the landscape, leaving numerous large wildfires burning in Arizona. KTAR 620 News Radio (Phoenix, Ariz.), Aug. 21, 2020",Fire,Arizona,
