Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
53713,Outdoor water bans remain in New Hampshire,12/16/2020,12/10/2020, ,"Precipitation eased drought in New Hampshire, but several dozen public water utilities and some communities around the state continued to have outdoor water bans due to concern about the water table.Concord Monitor (N.H.), Dec. 10, 2020","Relief, Response & Restrictions, Water Supply & Quality","New Hampshire, Merrimack County, NH, Rockingham County, NH",
53719,"Evergreen trees affected by drought in Rio Blanco County, Colorado",12/17/2020,12/09/2020, ,"Many evergreen trees, including pine, pinyon and spruce, were exhibiting decreased vigor, twig dieback and needle browning or needle drop, due to prolonged drought in Rio Blanco County.  Rio Blanco Herald Times (Meeker, Colo.), Dec. 9, 2020",Plants & Wildlife,"Rio Blanco County, CO",
53720,New Mexico officials discussed ongoing drought,12/17/2020,12/01/2020, ,"New Mexico state and local officials met virtually to discuss the ongoing drought and water shortages occurring and expected to continue into the next year.  To meet the required allotment for the Carlsbad Irrigation District, state regulators continued to use augmentation pumps to make up the shortfall.Current (N.M.), Dec. 3, 2020","Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Eddy County, NM",
53712,Updated water allocation of 5% for California's State Water Project,03/23/2021,12/01/2020,12/31/2021,"The California Department of Water Resources updated its initial water allocation for the 2021 water year to 5% of requested supplies, down from 10% as announced in December 2020.  The allocation will be finalized by May.  The State Water Project serves more than 27 million people and provides irrigation for about 750,000 acres of farmland, mostly in the San Joaquin Valley.YubaNet (Calif.), March 23, 2021The California Department of Water Resources announced the initial water allocation of 10 percent for the State Water Project.  While the initial allocation was low, the allocation last year was also 10 percent, but was increased to 20 percent in May 2020. Napa Valley Register (Calif.), Dec. 1 2020","Agriculture, Relief, Response & Restrictions, Water Supply & Quality","Alameda County, CA, Butte County, CA, Fresno County, CA, Kern County, CA, Kings County, CA, Los Angeles County, CA, Napa County, CA, Orange County, CA, Plumas County, CA, Riverside County, CA, San Bernardino County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA, Santa Clara County, CA, Solano County, CA, Yuba City, CA, Tulare County, CA, Ventura County, CA",
53706,"Oat, wheat fields not yet emerged in Southwest Texas",12/03/2020,12/01/2020, ,"Some oat and wheat fields in Southwest Texas have not yet emerged, but recent rainfall may help with small grains and improve pastures and rangeland.  Livestock were supplemented heavily.AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Bandera County, TX, Bastrop County, TX, Bexar County, TX, Blanco County, TX, Caldwell County, TX, Comal County, TX, Edwards County, TX, Gillespie County, TX, Gonzales County, TX, Guadalupe County, TX, Hays County, TX, Kendall County, TX, Kerr County, TX, Kimble County, TX, Kinney County, TX, Medina County, TX, Real County, TX, Sutton County, TX, Travis County, TX, Uvalde County, TX, Wilson County, TX",
53740,Alternate winter grazing sought in Colorado's San Luis Valley,01/28/2021,12/01/2020, ,"Livestock producers in the San Luis Valley were actively searching for alternate winter grazing arrangements as pasture and rangeland remained very short.  The Prowers Journal (Lamar, Colo.), Jan. 5, 2021","Agriculture, Plants & Wildlife","Alamosa County, CO, Conejos County, CO, Costilla County, CO, Mineral County, CO, Rio Grande County, CO, Saguache County, CO, Taos County, NM",
53739,Winter wheat stressed in eastern Colorado,01/28/2021,12/01/2020, ,"Winter wheat and pastures in eastern Colorado were stressed from continued lack of consistent precipitation.  Pasture and crop condition would benefit from more precipitation before spring. Producers continued feeding livestock, and feed supplies were running low. The Prowers Journal (Lamar, Colo.), Jan. 5, 2021","Agriculture, Plants & Wildlife","Baca County, CO, Bent County, CO, Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Las Animas County, CO, Lincoln County, CO, Logan County, CO, Morgan County, CO, Otero County, CO, Phillips County, CO, Prowers County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
53704,"Rangeland, pasture and winter wheat in very poor condition in Far West Texas",12/03/2020,12/01/2020, ,"Almost no topsoil moisture and very little subsoil moisture could be found in Far West Texas.  Rangeland, pasture and winter wheat conditions were very poor.  Some winter wheat fields had not emerged.  Livestock were given supplemental feed. AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
53703,"Dryland wheat suffering, very poor pasture in Texas Panhandle",12/03/2020,12/01/2020, ,"Early-planted dryland wheat in the Texas Panhandle was starting to suffer from lack of moisture, although the irrigated looked good and was being grazed.  Pasture and rangeland conditions were poor to good with reports of very poor conditions in the northwest part of the district.AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Armstrong County, TX, Briscoe County, TX, Carson County, TX, Collingsworth County, TX, Dallam County, TX, Deaf Smith County, TX, Donley County, TX, Gray County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hutchinson County, TX, Lipscomb County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Sherman County, TX, Wheeler County, TX",
53705,Winter wheat not emerging in West Central Texas,12/03/2020,12/01/2020, ,"Dry soil prevented winter wheat from emerging in West Central Texas, and wheat that managed to emerge was not doing well.  Livestock were being fed hay and supplements heavily to maintain body condition scores.AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Brown County, TX, Burnet County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Concho County, TX, Fisher County, TX, Irion County, TX, Jones County, TX, Lampasas County, TX, Llano County, TX, Mason County, TX, McCulloch County, TX, Menard County, TX, Mills County, TX, Nolan County, TX, Runnels County, TX, San Saba County, TX, Schleicher County, TX, Shackelford County, TX, Sterling County, TX, Taylor County, TX, Tom Green County, TX",
53702,Winter wheat patchy in Central Texas,12/03/2020,12/01/2020, ,"Winter wheat stands in Central Texas were patchy as germination was variable. Recent rainfall will help the later-planted wheat.  Stock tanks were low.  Some growers changed planting plans and opted to plant spring sorghum rather than winter wheat. AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Bell County, TX, Bosque County, TX, Comanche County, TX, Coryell County, TX, Eastland County, TX, Ellis County, TX, Erath County, TX, Falls County, TX, Freestone County, TX, Hamilton County, TX, Hill County, TX, Hood County, TX, Johnson County, TX, Leon County, TX, Limestone County, TX, McLennan County, TX, Milam County, TX, Navarro County, TX, Robertson County, TX, Somervell County, TX, Williamson County, TX",
53897,"Dry weather, heat delayed opening of ski resort in Mesa County, Colorado",04/01/2021,11/27/2020,12/01/2020,"Unseasonably dry weather and high temperatures delayed the opening day for Powderhorn Mountain Resort from late November to the first week in December.  The Daily Sentinel (Grand Junction, Colo.), Nov. 25, 2020","Relief, Response & Restrictions, Tourism & Recreation","Mesa County, CO",
53696,Pastures deteriorating in Colorado's San Luis Valley,12/02/2020,11/25/2020, ,"San Luis Valley pasture conditions continued to deteriorate, and more livestock were receiving supplemental feed.Kiowa County Press (Eads, Colo.), Nov. 25, 2020","Agriculture, Plants & Wildlife","Alamosa County, CO, Conejos County, CO, Costilla County, CO, Mineral County, CO, Rio Grande County, CO, Saguache County, CO, Taos County, NM",
53695,Winter wheat emergence struggled in eastern Colorado,12/02/2020,11/25/2020,11/29/2020,"Winter wheat emergence and condition in eastern Colorado struggled, due to dry and windy weather, as virtually no rain fell.  Wheat stands were uneven.  Livestock producers continued to cull herds and provided supplemental feed.  More producers were seeking alternate grazing arrangements, due to a shortage of native grass.  Kiowa County Press (Eads, Colo.), Nov. 25, 2020","Agriculture, Plants & Wildlife","Baca County, CO, Bent County, CO, Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Las Animas County, CO, Lincoln County, CO, Logan County, CO, Morgan County, CO, Otero County, CO, Phillips County, CO, Prowers County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
53693,Supplemental feeding continuing in East Texas,12/01/2020,11/24/2020, ,"East Texas received some rain, but needed more to ease drought conditions and encourage winter forage growth.  Livestock were fair to good with some supplemental feeding.AgriLife Today (College Station, Texas), Dec. 1, 2020Drought conditions worsened in much of East Texas where subsoil and topsoil moisture was short.  Ponds and creeks were drying rapidly, and rain was needed to promote winter forage growth.  Some livestock producers were providing supplementation.  AgriLife Today (College Station, Texas), Nov. 24, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Anderson County, TX, Angelina County, TX, Cherokee County, TX, Gregg County, TX, Harrison County, TX, Henderson County, TX, Houston County, TX, Jasper County, TX, Marion County, TX, Nacogdoches County, TX, Newton County, TX, Panola County, TX, Polk County, TX, Rusk County, TX, Sabine County, TX, San Augustine County, TX, Shelby County, TX, Smith County, TX, Trinity County, TX, Tyler County, TX, Upshur County, TX, Wood County, TX",
53733,"Burn bans for San Patricio, Nueces counties in Texas",01/05/2021,11/24/2020,02/22/2021,"A 90-day burn ban was issued for San Patricio County, prohibiting all outdoor burning.  A burn alert was also issued for Nueces County.KIII-TV3 South Texas (Corpus Christi, Texas), Nov. 24, 2020","Fire, Relief, Response & Restrictions","Nueces County, TX, San Patricio County, TX",
53711,"90-day burn ban in Taylor County, Texas",12/15/2020,11/24/2020,02/21/2021,"Taylor County commissioners enacted a 90-day burn ban in effect through Feb. 21, due to dry conditions, abundant fuels and strong winds.  To prevent fires from being sparked from mowing, water trucks follow the mowers.  Abilene Reporter-News (Texas), Nov. 24, 2020","Fire, Relief, Response & Restrictions","Taylor County, TX",
53694,"Water sources shrinking, winter pastures need rain in North Texas",11/25/2020,11/24/2020, ,"North Texas stock tanks and farm ponds continued to shrink.  Later planted winter pasture needed rain to aid emergence and growth.  Some producers began feeding hay.AgriLife Today (College Station, Texas), Nov. 24, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Bowie County, TX, Camp County, TX, Cass County, TX, Collin County, TX, Cooke County, TX, Dallas County, TX, Delta County, TX, Denton County, TX, Fannin County, TX, Franklin County, TX, Grayson County, TX, Hopkins County, TX, Hunt County, TX, Kaufman County, TX, Lamar County, TX, Morris County, TX, Rains County, TX, Red River County, TX, Rockwall County, TX, Tarrant County, TX, Titus County, TX, Van Zandt County, TX",
53717,"Burn ban, partial fireworks ban in Caldwell County, Texas",12/17/2020,11/24/2020,01/02/2021,"A countywide burn ban was in effect for Caldwell County as the area remained dry, despite some rain.  The Commissioners Court also passed an order prohibiting the sale, detonation or ignition of skyrockets with sticks in unincorporated parts of the county.Lockhart Post Register (Texas), Dec. 11, 2020","Fire, Relief, Response & Restrictions","Caldwell County, TX",
53699,Christmas tree seedlings lost to drought in New Hampshire,12/02/2020,11/23/2020, ,"A Christmas tree farm owner in Milford lost roughly 500 young trees to drought in 2020.  A tree grower in Litchfield also reported losing 500 seedlings.  In Boscawen, a tree farmer lost more than 100 young trees. Manchester Union Leader (N.H.), Nov. 23, 2020","Agriculture, Business & Industry","Hillsborough County, NH, Milford, NH, Merrimack County, NH, Boscawen, NH",
53710,Lower Colorado River Authority in Texas not lowering pass-through lakes,12/14/2020,11/20/2020, ,"The Lower Colorado River Authority announced that it would not draw down any of its pass-through lakes, those being Inks, LBJ, Marble Falls and Austin, in 2021 as rainfall has been low and was anticipated to remain low during a La Niña winter.  Austin American-Statesman (Texas), Nov. 23, 2020","Relief, Response & Restrictions, Water Supply & Quality","Burnet County, TX, Llano County, TX, Travis County, TX",
53697,Young Christmas trees perished in Connecticut,12/02/2020,11/20/2020, ,"A Christmas tree farm in South Windsor lost about 5,000 newly planted trees after a summer of drought and heat.  A Southington tree farm also lost a lot of trees.  NBC Connecticut (West Hartford), Nov. 20, 2020","Agriculture, Business & Industry","Hartford County, CT, Southington, CT",
53687,Crops replanted in Texas' Rio Grande Valley,11/25/2020,11/18/2020, ,"Some vegetable growers in the Rio Grande Valley had to replant some crops after not receiving enough rain.KGBT-TV 4 Valley Central.com (Harlingen, Texas), Nov. 18, 2020",Agriculture,"Cameron County, TX, Hidalgo County, TX, Starr County, TX, Willacy County, TX",
53707,Fire restrictions in Texas' Guadalupe Mountains National Park,12/18/2020,11/18/2020,12/18/2020,"Fire restrictions in Guadalupe Mountains National Park took effect on Nov. 18 and prohibited open flames throughout the park.  Prolonged drought conditions and high winds created ""extreme fire danger"" in the park, leading to the restrictions, which will remain in effect until the fire danger eases.Current (Carlsbad, N.M.), Nov. 18, 2020","Fire, Relief, Response & Restrictions","Culberson County, TX, Hudspeth County, TX",
52684,"Small grains, pastures in poor condition in West Central Texas",11/25/2020,11/17/2020, ,"Wheat, oats and pastures were poor to very poor in West Central Texas as moisture was needed.  Cotton yields were below average, due to dry weather.  Many farmers and ranchers were feeding livestock with hay and protein earlier than normal.AgriLife Today (College Station, Texas), Nov. 17, 2020 and Nov. 24, 2020","Agriculture, Plants & Wildlife","Brown County, TX, Burnet County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Concho County, TX, Fisher County, TX, Irion County, TX, Jones County, TX, Lampasas County, TX, Llano County, TX, Mason County, TX, McCulloch County, TX, Menard County, TX, Mills County, TX, Nolan County, TX, Runnels County, TX, San Saba County, TX, Schleicher County, TX, Shackelford County, TX, Sterling County, TX, Taylor County, TX, Tom Green County, TX",
52685,Forage crops stressed in Southeast Texas,11/19/2020,11/17/2020, ,"Some forage crops in Southeast Texas were starting to show stress, while other areas were performing well, in Southeast Texas as soil moisture declined.  Irrigation of backyard fall gardens increased.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife","Brazoria County, TX, Brazos County, TX, Burleson County, TX, Chambers County, TX, Fort Bend County, TX, Galveston County, TX, Grimes County, TX, Hardin County, TX, Harris County, TX, Jefferson County, TX, Lee County, TX, Liberty County, TX, Madison County, TX, Montgomery County, TX, Orange County, TX, San Jacinto County, TX, Walker County, TX, Waller County, TX",
53715,"Burn ban for unincorporated parts of Travis County, Texas",12/17/2020,11/17/2020,12/10/2020,"A burn ban for the unincorporated parts of Travis County took effect on Nov. 17. KVUE-TV ABC Austin (Texas), Dec. 10, 2020","Fire, Relief, Response & Restrictions","Travis County, TX",
52683,"Supplemental feeding continued; low water tanks, lakes in Rolling Plains of Texas",11/25/2020,11/17/2020, ,"Rolling Plains cattle producers continued to offer supplemental feed in areas with limited grazing.AgriLife Today (College Station, Texas), Nov. 24, 2020 and Dec. 1, 2020The Rolling Plains needed significant rains and runoff to fill water tanks and lakes.  Cattle producers continued giving livestock supplemental feed in areas with limited grazing.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Archer County, TX, Baylor County, TX, Childress County, TX, Clay County, TX, Cottle County, TX, Dickens County, TX, Foard County, TX, Hardeman County, TX, Haskell County, TX, Jack County, TX, Kent County, TX, King County, TX, Knox County, TX, Montague County, TX, Motley County, TX, Palo Pinto County, TX, Parker County, TX, Stephens County, TX, Stonewall County, TX, Throckmorton County, TX, Wichita County, TX, Wilbarger County, TX, Wise County, TX, Young County, TX",
52686,Increased supplemental feeding of livestock in South Texas,12/03/2020,11/17/2020,12/01/2020,"Pasture and rangeland conditions were poor in South Texas, and continued to decline in drier areas, but recent rain should help.  Supplemental feeding of livestock continued and increased.  AgriLife Today (College Station, Texas), Dec. 1, 2020Soil moisture conditions continued to be short to very short as no rain fell.  Pasture and rangeland conditions continued to decline for lack of moisture, leading to an increase in supplemental feeding of livestock.  Water levels in stock tanks were falling in some areas, but were stable in others.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Atascosa County, TX, Brooks County, TX, Cameron County, TX, Dimmit County, TX, Duval County, TX, Frio County, TX, Hidalgo County, TX, Jim Hogg County, TX, Jim Wells County, TX, Kenedy County, TX, Kleberg County, TX, La Salle County, TX, Live Oak County, TX, Maverick County, TX, McMullen County, TX, Starr County, TX, Webb County, TX, Willacy County, TX, Zapata County, TX, Zavala County, TX",
53692,"90-day burn ban in Ector County, Texas",11/25/2020,11/16/2020,02/14/2021,"A 90-day burn ban was in effect for unincorporated parts of Ector County. KMID-TV 2 Midland/Odessa (Texas), Nov. 16, 2020","Fire, Relief, Response & Restrictions","Ector County, TX",
52687,"Winter wheat emergence struggling, pasture conditions deteriorating in northeast Colorado",11/20/2020,11/15/2020, ,"Winter wheat emergence in northeastern Colorado continued to struggle in places, due to dry conditions and strong winds, which caused the soil to blow.  Pasture conditions continued to deteriorate, due to drought.  Livestock producers were considering further herd reductions.The Prowers Journal (Lamar, Colo.), Nov. 17, 2020","Agriculture, Plants & Wildlife","Logan County, CO, Morgan County, CO, Phillips County, CO, Sedgwick County, CO, Washington County, CO, Yuma County, CO",
52689,Livestock receiving supplemental feed in Colorado's San Luis Valley,11/20/2020,11/15/2020, ,"San Luis Valley livestock producers were providing supplemental feed due to a lack of native grass in pastures.  The Prowers Journal (Lamar, Colo.), Nov. 17, 2020","Agriculture, Plants & Wildlife","Alamosa County, CO, Conejos County, CO, Costilla County, CO, Mineral County, CO, Rio Grande County, CO, Saguache County, CO",
52688,"Corn abandoned, winter wheat emergence uneven in east central Colorado",11/20/2020,11/15/2020, ,"Some corn in east central Colorado was abandoned due to drought, and wheat emergence was inconsistent.  The area endured high winds and blowing soil, which was harmful to winter wheat and pastures without good cover.  The Prowers Journal (Lamar, Colo.), Nov. 17, 2020",Agriculture,"Cheyenne County, CO, Crowley County, CO, Kiowa County, CO, Kit Carson County, CO, Lincoln County, CO",
53708,"Apples much smaller than usual in York County, Maine",12/10/2020,11/14/2020, ,"Apples at a York County orchard were smaller much than usual after a summer of drought.Bangor Daily News (Maine), Nov. 14, 2020",Agriculture,"York County, ME",
53709,"Well driller busy in Lincoln County, Maine",12/10/2020,11/14/2020, ,"A Lincoln County well driller reported that business was booming, due to drought and an active real estate market.  An employee stated that calls were slowing from homeowners with dug wells that newly ran dry.Bangor Daily News (Maine), Nov. 14, 2020","Business & Industry, Water Supply & Quality","Lincoln County, ME",
52691,"Well driller extremely busy in Lincoln County, Maine",11/20/2020,11/14/2020, ,"A well driller in Lincoln County was extremely busy and had to turn work away as numerous homeowners needed service.WGME-TV 13 Portland (Maine), Nov. 14, 2020","Business & Industry, Water Supply & Quality","Lincoln County, ME",
52692,"Seedlings lost to drought in Penobscot County, Maine",11/20/2020,11/14/2020, ,"A tree farm in Newburgh lost some of the seedlings planted earlier in the year because no rain fell.WGME-TV 13 Portland (Maine), Nov. 14, 2020","Agriculture, Plants & Wildlife","Penobscot County, ME",
52679,Burn bans in eastern Texas,11/13/2020,11/12/2020, ,"A burn ban took effect in Robertson County on Nov. 12, prohibiting all outdoor burning.  Walker and Lee counties also have active burn bans.KBTX-TV Channel 3 Bryan (Texas), Nov. 12, 2020","Fire, Relief, Response & Restrictions","Lee County, TX, Robertson County, TX, Walker County, TX",
52682,"Less food for bears around Lyme, New Hampshire",11/13/2020,11/11/2020, ,"Drought reduced the amount of wild berries, beech nuts and apples, leading bears to travel in search of food, with some being struck and killed by vehicles, leaving orphaned cubs.Concord Monitor (N.H.), Nov. 11, 2020",Plants & Wildlife,"Grafton County, NH",
52680,"Lower soybean, corn yields in DeKalb County, Illinois",11/13/2020,11/11/2020, ,"Drought lowered soybean yields by 10 to 15 bushels, according to a DeKalb County farmer.  Corn yields were down, too, as the ears were smaller than usual.Agri News (La Salle, Ill.), Nov. 11, 2020",Agriculture,"DeKalb County, IL",
52674,"Poor cotton yields, delayed winter wheat planting in Far West Texas",11/25/2020,11/10/2020,11/24/2020,"Most cotton in Far West Texas was plowed under, and the remaining cotton was in poor condition as extreme drought gripped much of the region and little rain has fallen in many weeks.  Winter wheat was being planted, but was not emerging well without moisture.  Winds were high and caused dust storms as soil moisture was low.AgriLife Today (College Station, Texas), Nov. 24, 2020Far West Texas cotton did not produce well without a measurable rain in the last two months.  Some emerged wheat was dead or would die without water and will likely require replanting.  Rangeland and pasture conditions were dry and deteriorating.AgriLife Today (College Station, Texas), Nov. 17, 2020The cotton crop struggled in Far West Texas, and many producers plowed up their stands as many irrigated fields were producing poor cotton.  Yields continued to be below average with no dryland acres harvested.  Wheat plantings remained on hold as producers awaited rain.  AgriLife Today (College Station, Texas), Nov. 10, 2020","Agriculture, Plants & Wildlife","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
52676,"60-day burn ban in Refugio County, Texas",11/12/2020,11/10/2020,01/09/2021,"October was dry in Texas, leading a number of Gulf Coast counties to consider or adopt burn bans.  Refugio County Commissioners voted to enact a 60-day burn ban.  The Victoria County fire marshal intends to recommend a burn ban at an upcoming Commissioners Court meeting.  Victoria Advocate (Texas), Nov. 11, 2020","Fire, Relief, Response & Restrictions","Refugio County, TX, Victoria County, TX",
51675,"Burn ban in Russell County, Kansas",11/11/2020,11/10/2020, ,"Russell County Commissioners met on Nov. 10 and approved a burn ban, due to extremely dry and windy weather conditions.KRSL (Russell, Kan.), Nov. 10, 2020","Fire, Relief, Response & Restrictions","Russell County, KS",
52673,Crop yields below average in Texas Panhandle,11/19/2020,11/10/2020, ,"Southern areas of the Panhandle had very short to short soil moisture, while central and northern areas had short to adequate topsoil and subsoil moisture. Winter wheat was in poor to good condition, while cotton fields were poor to fair.  Dryland winter wheat acres were struggling.AgriLife Today (College Station, Texas), Nov. 17, 2020Southern areas of the Panhandle had very short to short soil moisture, while central and northern areas had short to adequate topsoil and subsoil moisture.  Winter wheat was poor to fair in drier parts of the district.  Corn, cotton and sorghum yields were below average, due to extremely dry conditions through the summer.  AgriLife Today (College Station, Texas), Nov. 10, 2020",Agriculture,"Armstrong County, TX, Briscoe County, TX, Carson County, TX, Collingsworth County, TX, Dallam County, TX, Deaf Smith County, TX, Donley County, TX, Gray County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hutchinson County, TX, Lipscomb County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Sherman County, TX, Wheeler County, TX",
