Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
53704,"Rangeland, pasture and winter wheat in very poor condition in Far West Texas",12/03/2020,12/01/2020, ,"Almost no topsoil moisture and very little subsoil moisture could be found in Far West Texas.  Rangeland, pasture and winter wheat conditions were very poor.  Some winter wheat fields had not emerged.  Livestock were given supplemental feed. AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
53705,Winter wheat not emerging in West Central Texas,12/03/2020,12/01/2020, ,"Dry soil prevented winter wheat from emerging in West Central Texas, and wheat that managed to emerge was not doing well.  Livestock were being fed hay and supplements heavily to maintain body condition scores.AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife","Brown County, TX, Burnet County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Concho County, TX, Fisher County, TX, Irion County, TX, Jones County, TX, Lampasas County, TX, Llano County, TX, Mason County, TX, McCulloch County, TX, Menard County, TX, Mills County, TX, Nolan County, TX, Runnels County, TX, San Saba County, TX, Schleicher County, TX, Shackelford County, TX, Sterling County, TX, Taylor County, TX, Tom Green County, TX",
53702,Winter wheat patchy in Central Texas,12/03/2020,12/01/2020, ,"Winter wheat stands in Central Texas were patchy as germination was variable. Recent rainfall will help the later-planted wheat.  Stock tanks were low.  Some growers changed planting plans and opted to plant spring sorghum rather than winter wheat. AgriLife Today (College Station, Texas), Dec. 1, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Bell County, TX, Bosque County, TX, Comanche County, TX, Coryell County, TX, Eastland County, TX, Ellis County, TX, Erath County, TX, Falls County, TX, Freestone County, TX, Hamilton County, TX, Hill County, TX, Hood County, TX, Johnson County, TX, Leon County, TX, Limestone County, TX, McLennan County, TX, Milam County, TX, Navarro County, TX, Robertson County, TX, Somervell County, TX, Williamson County, TX",
53693,Supplemental feeding continuing in East Texas,12/01/2020,11/24/2020, ,"East Texas received some rain, but needed more to ease drought conditions and encourage winter forage growth.  Livestock were fair to good with some supplemental feeding.AgriLife Today (College Station, Texas), Dec. 1, 2020Drought conditions worsened in much of East Texas where subsoil and topsoil moisture was short.  Ponds and creeks were drying rapidly, and rain was needed to promote winter forage growth.  Some livestock producers were providing supplementation.  AgriLife Today (College Station, Texas), Nov. 24, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Anderson County, TX, Angelina County, TX, Cherokee County, TX, Gregg County, TX, Harrison County, TX, Henderson County, TX, Houston County, TX, Jasper County, TX, Marion County, TX, Nacogdoches County, TX, Newton County, TX, Panola County, TX, Polk County, TX, Rusk County, TX, Sabine County, TX, San Augustine County, TX, Shelby County, TX, Smith County, TX, Trinity County, TX, Tyler County, TX, Upshur County, TX, Wood County, TX",
53733,"Burn bans for San Patricio, Nueces counties in Texas",01/05/2021,11/24/2020,02/22/2021,"A 90-day burn ban was issued for San Patricio County, prohibiting all outdoor burning.  A burn alert was also issued for Nueces County.KIII-TV3 South Texas (Corpus Christi, Texas), Nov. 24, 2020","Fire, Relief, Response & Restrictions","Nueces County, TX, San Patricio County, TX",
53717,"Burn ban, partial fireworks ban in Caldwell County, Texas",12/17/2020,11/24/2020,01/02/2021,"A countywide burn ban was in effect for Caldwell County as the area remained dry, despite some rain.  The Commissioners Court also passed an order prohibiting the sale, detonation or ignition of skyrockets with sticks in unincorporated parts of the county.Lockhart Post Register (Texas), Dec. 11, 2020","Fire, Relief, Response & Restrictions","Caldwell County, TX",
53694,"Water sources shrinking, winter pastures need rain in North Texas",11/25/2020,11/24/2020, ,"North Texas stock tanks and farm ponds continued to shrink.  Later planted winter pasture needed rain to aid emergence and growth.  Some producers began feeding hay.AgriLife Today (College Station, Texas), Nov. 24, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Bowie County, TX, Camp County, TX, Cass County, TX, Collin County, TX, Cooke County, TX, Dallas County, TX, Delta County, TX, Denton County, TX, Fannin County, TX, Franklin County, TX, Grayson County, TX, Hopkins County, TX, Hunt County, TX, Kaufman County, TX, Lamar County, TX, Morris County, TX, Rains County, TX, Red River County, TX, Rockwall County, TX, Tarrant County, TX, Titus County, TX, Van Zandt County, TX",
53711,"90-day burn ban in Taylor County, Texas",12/15/2020,11/24/2020,02/21/2021,"Taylor County commissioners enacted a 90-day burn ban in effect through Feb. 21, due to dry conditions, abundant fuels and strong winds.  To prevent fires from being sparked from mowing, water trucks follow the mowers.  Abilene Reporter-News (Texas), Nov. 24, 2020","Fire, Relief, Response & Restrictions","Taylor County, TX",
53710,Lower Colorado River Authority in Texas not lowering pass-through lakes,12/14/2020,11/20/2020, ,"The Lower Colorado River Authority announced that it would not draw down any of its pass-through lakes, those being Inks, LBJ, Marble Falls and Austin, in 2021 as rainfall has been low and was anticipated to remain low during a La Niña winter.  Austin American-Statesman (Texas), Nov. 23, 2020","Relief, Response & Restrictions, Water Supply & Quality","Burnet County, TX, Llano County, TX, Travis County, TX",
53687,Crops replanted in Texas' Rio Grande Valley,11/25/2020,11/18/2020, ,"Some vegetable growers in the Rio Grande Valley had to replant some crops after not receiving enough rain.KGBT-TV 4 Valley Central.com (Harlingen, Texas), Nov. 18, 2020",Agriculture,"Cameron County, TX, Hidalgo County, TX, Starr County, TX, Willacy County, TX",
53707,Fire restrictions in Texas' Guadalupe Mountains National Park,12/18/2020,11/18/2020,12/18/2020,"Fire restrictions in Guadalupe Mountains National Park took effect on Nov. 18 and prohibited open flames throughout the park.  Prolonged drought conditions and high winds created ""extreme fire danger"" in the park, leading to the restrictions, which will remain in effect until the fire danger eases.Current (Carlsbad, N.M.), Nov. 18, 2020","Fire, Relief, Response & Restrictions","Culberson County, TX, Hudspeth County, TX",
52684,"Small grains, pastures in poor condition in West Central Texas",11/25/2020,11/17/2020, ,"Wheat, oats and pastures were poor to very poor in West Central Texas as moisture was needed.  Cotton yields were below average, due to dry weather.  Many farmers and ranchers were feeding livestock with hay and protein earlier than normal.AgriLife Today (College Station, Texas), Nov. 17, 2020 and Nov. 24, 2020","Agriculture, Plants & Wildlife","Brown County, TX, Burnet County, TX, Callahan County, TX, Coke County, TX, Coleman County, TX, Concho County, TX, Fisher County, TX, Irion County, TX, Jones County, TX, Lampasas County, TX, Llano County, TX, Mason County, TX, McCulloch County, TX, Menard County, TX, Mills County, TX, Nolan County, TX, Runnels County, TX, San Saba County, TX, Schleicher County, TX, Shackelford County, TX, Sterling County, TX, Taylor County, TX, Tom Green County, TX",
52685,Forage crops stressed in Southeast Texas,11/19/2020,11/17/2020, ,"Some forage crops in Southeast Texas were starting to show stress, while other areas were performing well, in Southeast Texas as soil moisture declined.  Irrigation of backyard fall gardens increased.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife","Brazoria County, TX, Brazos County, TX, Burleson County, TX, Chambers County, TX, Fort Bend County, TX, Galveston County, TX, Grimes County, TX, Hardin County, TX, Harris County, TX, Jefferson County, TX, Lee County, TX, Liberty County, TX, Madison County, TX, Montgomery County, TX, Orange County, TX, San Jacinto County, TX, Walker County, TX, Waller County, TX",
53715,"Burn ban for unincorporated parts of Travis County, Texas",12/17/2020,11/17/2020,12/10/2020,"A burn ban for the unincorporated parts of Travis County took effect on Nov. 17. KVUE-TV ABC Austin (Texas), Dec. 10, 2020","Fire, Relief, Response & Restrictions","Travis County, TX",
52683,"Supplemental feeding continued; low water tanks, lakes in Rolling Plains of Texas",11/25/2020,11/17/2020, ,"Rolling Plains cattle producers continued to offer supplemental feed in areas with limited grazing.AgriLife Today (College Station, Texas), Nov. 24, 2020 and Dec. 1, 2020The Rolling Plains needed significant rains and runoff to fill water tanks and lakes.  Cattle producers continued giving livestock supplemental feed in areas with limited grazing.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Archer County, TX, Baylor County, TX, Childress County, TX, Clay County, TX, Cottle County, TX, Dickens County, TX, Foard County, TX, Hardeman County, TX, Haskell County, TX, Jack County, TX, Kent County, TX, King County, TX, Knox County, TX, Montague County, TX, Motley County, TX, Palo Pinto County, TX, Parker County, TX, Stephens County, TX, Stonewall County, TX, Throckmorton County, TX, Wichita County, TX, Wilbarger County, TX, Wise County, TX, Young County, TX",
52686,Increased supplemental feeding of livestock in South Texas,12/03/2020,11/17/2020,12/01/2020,"Pasture and rangeland conditions were poor in South Texas, and continued to decline in drier areas, but recent rain should help.  Supplemental feeding of livestock continued and increased.  AgriLife Today (College Station, Texas), Dec. 1, 2020Soil moisture conditions continued to be short to very short as no rain fell.  Pasture and rangeland conditions continued to decline for lack of moisture, leading to an increase in supplemental feeding of livestock.  Water levels in stock tanks were falling in some areas, but were stable in others.AgriLife Today (College Station, Texas), Nov. 17, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Atascosa County, TX, Brooks County, TX, Cameron County, TX, Dimmit County, TX, Duval County, TX, Frio County, TX, Hidalgo County, TX, Jim Hogg County, TX, Jim Wells County, TX, Kenedy County, TX, Kleberg County, TX, La Salle County, TX, Live Oak County, TX, Maverick County, TX, McMullen County, TX, Starr County, TX, Webb County, TX, Willacy County, TX, Zapata County, TX, Zavala County, TX",
53692,"90-day burn ban in Ector County, Texas",11/25/2020,11/16/2020,02/14/2021,"A 90-day burn ban was in effect for unincorporated parts of Ector County. KMID-TV 2 Midland/Odessa (Texas), Nov. 16, 2020","Fire, Relief, Response & Restrictions","Ector County, TX",
52679,Burn bans in eastern Texas,11/13/2020,11/12/2020, ,"A burn ban took effect in Robertson County on Nov. 12, prohibiting all outdoor burning.  Walker and Lee counties also have active burn bans.KBTX-TV Channel 3 Bryan (Texas), Nov. 12, 2020","Fire, Relief, Response & Restrictions","Lee County, TX, Robertson County, TX, Walker County, TX",
52674,"Poor cotton yields, delayed winter wheat planting in Far West Texas",11/25/2020,11/10/2020,11/24/2020,"Most cotton in Far West Texas was plowed under, and the remaining cotton was in poor condition as extreme drought gripped much of the region and little rain has fallen in many weeks.  Winter wheat was being planted, but was not emerging well without moisture.  Winds were high and caused dust storms as soil moisture was low.AgriLife Today (College Station, Texas), Nov. 24, 2020Far West Texas cotton did not produce well without a measurable rain in the last two months.  Some emerged wheat was dead or would die without water and will likely require replanting.  Rangeland and pasture conditions were dry and deteriorating.AgriLife Today (College Station, Texas), Nov. 17, 2020The cotton crop struggled in Far West Texas, and many producers plowed up their stands as many irrigated fields were producing poor cotton.  Yields continued to be below average with no dryland acres harvested.  Wheat plantings remained on hold as producers awaited rain.  AgriLife Today (College Station, Texas), Nov. 10, 2020","Agriculture, Plants & Wildlife","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
52676,"60-day burn ban in Refugio County, Texas",11/12/2020,11/10/2020,01/09/2021,"October was dry in Texas, leading a number of Gulf Coast counties to consider or adopt burn bans.  Refugio County Commissioners voted to enact a 60-day burn ban.  The Victoria County fire marshal intends to recommend a burn ban at an upcoming Commissioners Court meeting.  Victoria Advocate (Texas), Nov. 11, 2020","Fire, Relief, Response & Restrictions","Refugio County, TX, Victoria County, TX",
52673,Crop yields below average in Texas Panhandle,11/19/2020,11/10/2020, ,"Southern areas of the Panhandle had very short to short soil moisture, while central and northern areas had short to adequate topsoil and subsoil moisture. Winter wheat was in poor to good condition, while cotton fields were poor to fair.  Dryland winter wheat acres were struggling.AgriLife Today (College Station, Texas), Nov. 17, 2020Southern areas of the Panhandle had very short to short soil moisture, while central and northern areas had short to adequate topsoil and subsoil moisture.  Winter wheat was poor to fair in drier parts of the district.  Corn, cotton and sorghum yields were below average, due to extremely dry conditions through the summer.  AgriLife Today (College Station, Texas), Nov. 10, 2020",Agriculture,"Armstrong County, TX, Briscoe County, TX, Carson County, TX, Collingsworth County, TX, Dallam County, TX, Deaf Smith County, TX, Donley County, TX, Gray County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hutchinson County, TX, Lipscomb County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Sherman County, TX, Wheeler County, TX",
51659,Texas Panhandle cattle receiving supplemental feed,11/05/2020,11/03/2020, ,"Texas Panhandle cattle on rangeland were given supplemental feed.AgriLife Today (College Station, Texas), Nov 3, 2020","Agriculture, Plants & Wildlife","Armstrong County, TX, Briscoe County, TX, Carson County, TX, Collingsworth County, TX, Dallam County, TX, Deaf Smith County, TX, Donley County, TX, Gray County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hutchinson County, TX, Lipscomb County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Sherman County, TX, Wheeler County, TX",
51660,Far West Texas continued to receive supplemental feed,11/05/2020,11/03/2020, ,"Far West Texas winter wheat benefitted from recent rain, but needed more to thrive.  Livestock continued to look good with supplemental feed.AgriLife Today (College Station, Texas), Nov 3, 2020","Agriculture, Plants & Wildlife","Andrews County, TX, Brewster County, TX, Crane County, TX, Crockett County, TX, Culberson County, TX, Ector County, TX, El Paso County, TX, Glasscock County, TX, Howard County, TX, Hudspeth County, TX, Jeff Davis County, TX, Loving County, TX, Martin County, TX, Midland County, TX, Pecos County, TX, Presidio County, TX, Reagan County, TX, Reeves County, TX, Terrell County, TX, Upton County, TX, Val Verde County, TX, Ward County, TX, Winkler County, TX",
51658,"Cattle receiving supplemental feeding, winter wheat barely emerging in South Plains of Texas",12/03/2020,11/03/2020,12/01/2020,"Many South Plains farmers planted late winter wheat prior to Thanksgiving, hoping that enough moisture would fall to promote emergence.  Cattle were on supplemental feed, due to drought-stricken pastures.  AgriLife Today (College Station, Texas), Dec. 1, 2020South Plains cattle were on supplemental feed as pastures were bare.  Emerging winter wheat needed rain.AgriLife Today (College Station, Texas), Nov. 24, 2020The South Plains remained dry.  Very little dryland winter wheat emerged for lack of moisture.  Local cattle producers were relying heavily on hay and supplemental feeding.  AgriLife Today (College Station, Texas), Nov. 17, 2020Many South Plains producers were not planting winter wheat for lack of moisture.  Cattle required supplemental feed as pasture conditions were poor.AgriLife Today (College Station, Texas), Nov. 10, 2020South Plains cattle continued to be in good condition with supplemental feeding.  AgriLife Today (College Station, Texas), Nov 3, 2020","Agriculture, Plants & Wildlife","Bailey County, TX, Borden County, TX, Castro County, TX, Cochran County, TX, Crosby County, TX, Dawson County, TX, Floyd County, TX, Gaines County, TX, Garza County, TX, Hale County, TX, Hockley County, TX, Lamb County, TX, Lubbock County, TX, Lynn County, TX, Mitchell County, TX, Parmer County, TX, Scurry County, TX, Swisher County, TX, Terry County, TX, Yoakum County, TX",
51661,"Drought disaster declaration, emergency burn ban order in Bastrop County, Texas",12/14/2020,10/29/2020,12/04/2020,"Rainfall allowed Bastrop County Commissioners Court to rescind the county burn ban as of Dec. 4.Austin American-Statesman (Texas), Dec. 3, 2020The Bastrop County Commissioners Court extended the burn ban through Dec. 14.Austin American-Statesman (Texas), Nov. 23, 2020A Bastrop County judge signed a disaster declaration and an emergency burn ban order that took effect on Oct. 29.  The Keetch-Byram Drought Index ranged from 600 to 700 in the county.Elgin Courier (Texas), Oct. 29, 2020","Fire, Relief, Response & Restrictions","Bastrop County, TX",
51648,"Phase II water emergency in St. Helena, California",03/24/2021,10/27/2020,03/24/2021,"New penalties will be imposed on St. Helena water customers who exceed their rations beginning May 1 as the Phase II water emergency continued.  The penalties must be approved at an upcoming April 13 council meeting. The city allocates 65 gallons per person daily, plus 2,500 gallons per month for outdoor use.  St. Helena’s Bell Canyon Reservoir is at 42% of capacity.Napa Valley Register (Calif.), March 24, 2021The Phase II water emergency remained in effect for St. Helena.  Bell Canyon Reservoir had an elevation of 400.11 feet, or about 40% of capacity.  Napa Valley Register (Calif.), March 10, 2021Drought and increased water demand for firefighting led St. Helena authorities to declare a Phase II water emergency and order mandatory rationing.  Bell Canyon Reservoir was at 38.8 percent of capacity after a year of meager rainfall yielding just 20 inches.  An unknown amount of water was also used to fight the LNU Lightning Complex and Glass fires.Napa Valley Register (Calif.), Oct 28, 2020","Relief, Response & Restrictions, Water Supply & Quality","Napa County, CA, Saint Helena, CA",
51641,Stock tank levels dropping in North Texas,10/28/2020,10/25/2020, ,"Stock tank levels were dropping in North Texas as conditions were very dry.  Topsoil moisture ranged from short to adequate. AgriLife Today (College Station, Texas), Oct 28, 2020","Agriculture, Water Supply & Quality","Bowie County, TX, Camp County, TX, Cass County, TX, Collin County, TX, Cooke County, TX, Dallas County, TX, Delta County, TX, Denton County, TX, Fannin County, TX, Franklin County, TX, Grayson County, TX, Hopkins County, TX, Hunt County, TX, Kaufman County, TX, Lamar County, TX, Morris County, TX, Rains County, TX, Red River County, TX, Rockwall County, TX, Tarrant County, TX, Titus County, TX, Van Zandt County, TX",
51639,Livestock receiving supplemental feed in drier parts of Rolling Plains in Texas,11/05/2020,10/25/2020, ,"Supplemental feeding of cattle continued in parts of the Rolling Plains were pastures were in poor condition.AgriLife Today (College Station, Texas), Nov 3, 2020Rolling Plains producers continued to give livestock supplemental feed in areas where pasture was in poor condition.  AgriLife Today (College Station, Texas), Oct 28, 2020","Agriculture, Plants & Wildlife","Archer County, TX, Baylor County, TX, Childress County, TX, Clay County, TX, Cottle County, TX, Dickens County, TX, Foard County, TX, Hardeman County, TX, Haskell County, TX, Jack County, TX, Kent County, TX, King County, TX, Knox County, TX, Montague County, TX, Motley County, TX, Palo Pinto County, TX, Parker County, TX, Stephens County, TX, Stonewall County, TX, Throckmorton County, TX, Wichita County, TX, Wilbarger County, TX, Wise County, TX, Young County, TX",
51642,"Burn ban in Walker County, Texas",10/28/2020,10/25/2020, ,"A burn ban was enacted in Walker County as conditions were dry.  AgriLife Today (College Station, Texas), Oct 28, 2020","Fire, Relief, Response & Restrictions","Walker County, TX",
51640,"Ponds, creeks going dry in Cherokee County, Texas",10/28/2020,10/25/2020, ,"Cherokee County producers were forced to move livestock as ponds and creeks were running dry.AgriLife Today (College Station, Texas), Oct 28, 2020","Agriculture, Water Supply & Quality","Cherokee County, TX",
51622,Small grain plantings slowing in Central Texas,11/25/2020,10/20/2020,11/24/2020,"Planting operations in Central Texas were on hold, due to dry seedbeds as mid-December crop insurance deadlines loomed for winter wheat.  Soil moisture levels were very short and continued to decline.  Of the few planted acres, none had sufficient moisture to germinate.  Producers were deciding whether to skip planting winter wheat in favor of spring-planted sorghum. Pastures were showing drought and were going dormant. Livestock were being fed hay.   AgriLife Today (College Station, Texas), Nov. 24, 2020Topsoil moisture conditions in Central Texas were declining and were inadequate for crop germination.  Additional winter wheat plantings awaited significant rain before planting could continue, but the forecast offered little hope.  Pastures were deteriorating, and stock tanks were going dry.  Producers supplemented livestock with hay.AgriLife Today (College Station, Texas), Nov. 17, 2020Winter forage planting remained stalled as more than half of Central Texas reported short soil moisture.  The planting window was closing, and dry seeding was not an option for various reasons.  Producers in drier areas were reporting extremely low to completely dry stock tanks.  Pastures were being grazed down.  AgriLife Today (College Station, Texas), Nov. 10, 2020Central Texas winter wheat and winter forages had not yet emerged.  Planting plans were on hold pending sufficient moisture for germination, although some growers were considering planting wheat into dry soil.  Winter crops were stressed by the lack of rain.  Livestock producers were offering supplemental feed and hay.   AgriLife Today (College Station, Texas), Nov 3, 2020Most of Central Texas reported short soil moisture.  Crops and grasses were stressed and needed rain.  Wheat planting progressed slowly as some growers awaited moisture.  Warm weather caused stock pond levels to drop rapidly.AgriLife Today (College Station, Texas), Oct 28, 2020Some Central Texas pastures were stressed from lack of moisture, and fall grazing was declining.  Small grains needed more rain, and plantings slowed for lack of rain.  Some growers continued to plant in dry soil.  Livestock were in fair to good condition with some supplemental feeding.  Stock tank levels were starting to decrease.  AgriLife Today (College Station, Texas), Oct 20, 2020","Agriculture, Plants & Wildlife, Water Supply & Quality","Bell County, TX, Bosque County, TX, Comanche County, TX, Coryell County, TX, Eastland County, TX, Ellis County, TX, Erath County, TX, Falls County, TX, Freestone County, TX, Hamilton County, TX, Hill County, TX, Hood County, TX, Johnson County, TX, Leon County, TX, Limestone County, TX, McLennan County, TX, Milam County, TX, Navarro County, TX, Robertson County, TX, Somervell County, TX, Williamson County, TX",
